restaurant_id,name,city,cuisine,rating
REST1491,"Leonard, Bryant and Jones",Lake Melissa,American,2.8
REST1492,Perry-Love,Beckychester,Chinese,4.9
REST1493,Estrada LLC,West Lisa,Thai,4.7
REST1494,"Johnson, Martinez and Gonzalez",Shawhaven,American,3.4
REST1495,Nunez LLC,New Michaelland,Indian,3.4
REST1496,Gardner-Rivas,West Williammouth,Thai,4.6
REST1497,Nash PLC,Wilsontown,Thai,4.3
REST1498,"Stewart, Peterson and Duran",Johnmouth,American,3.7
REST1499,Webster-Hodge,Port Whitney,Mexican,3.5
REST1500,Simpson-Acosta,Waltonview,Indian,2.9
REST1501,Nelson Inc,North Laurie,Italian,2.7
REST1502,Hebert-Carter,Elizabethtown,Mexican,3.6
REST1503,Duncan-Ortiz,Ramirezhaven,Chinese,4.4
REST1504,Wright PLC,West Terry,Italian,3.7
REST1505,Morales and Sons,Port Jennifer,Italian,2.8
REST1506,Eaton LLC,Port Darlene,Indian,2.8
REST1507,"Lee, Henson and Cruz",Christianmouth,American,3.4
REST1508,Rogers-Malone,New Brandon,Indian,4.4
REST1509,Reed Ltd,Lopezfurt,Chinese,4.7
REST1510,Jones PLC,South Ashleyland,Chinese,3.9
REST1511,"Cardenas, Mcdowell and Gomez",Lauratown,Italian,3.7
REST1512,"Richards, Flores and Vazquez",Nelsonberg,Italian,2.8
REST1513,Johnson LLC,Nicoletown,Thai,4.1
REST1514,"Beltran, Mills and Davis",New Juan,Italian,3.3
REST1515,Wood Group,Williamston,American,4.4
REST1516,"Munoz, Raymond and Flores",East Josephmouth,Chinese,4.2
REST1517,Bennett Inc,West Samanthaland,Thai,3.9
REST1518,"Alvarez, Young and Phillips",Valdezbury,Mexican,3.4
REST1519,"Welch, Espinoza and Roman",East Jeremy,Thai,4.9
REST1520,"Hancock, Frost and Thomas",Lake Paul,Mexican,3.2
REST1521,Roth-Hughes,Gonzalezborough,Italian,4.2
REST1522,"Johnson, Spence and Lewis",Christopherfort,Chinese,4.5
REST1523,Phillips-Merritt,Christopherstad,Chinese,4.3
REST1524,"Bruce, Monroe and Chambers",Harveyfurt,Thai,4.2
REST1525,Carrillo LLC,New Lisaberg,Thai,2.6
REST1526,"Smith, Blackburn and Griffin",West Lorihaven,Chinese,4.4
REST1527,"Bishop, Green and Hughes",Lake Anna,Thai,3.7
REST1528,Ware-Villarreal,South Travisfurt,Thai,3.0
REST1529,Williams-Sanchez,Tatebury,American,2.6
REST1530,"Parker, Young and Campbell",Derekland,Indian,4.1
REST1531,"Howard, Rodriguez and Torres",Abigailstad,Italian,2.6
REST1532,Martinez PLC,Tinaview,Mexican,4.3
REST1533,Gonzalez-Valenzuela,North Michael,Thai,4.3
REST1534,"Stevens, Goodman and Bailey",East Collin,Indian,3.6
REST1535,Obrien and Sons,Gregorymouth,American,4.4
REST1536,Robinson-Davis,Lake Jesusview,Chinese,3.8
REST1537,Hawkins Inc,Beasleyburgh,Italian,3.3
REST1538,"Church, Greer and Jones",Lake Aaron,Thai,4.9
REST1539,Brown Ltd,Jaimebury,Mexican,3.5
REST1540,Hunt-Lambert,North Autumn,Mexican,3.8
REST1541,Romero and Sons,South Joseph,Italian,2.5
REST1542,Smith Ltd,Harrisshire,Thai,3.9
REST1543,Walker LLC,Cookburgh,Indian,4.4
REST1544,"Lee, Smith and Lopez",Weaverhaven,Thai,3.6
REST1545,"Wagner, Wiggins and Lynch",Michellechester,Indian,2.7
REST1546,Reese and Sons,Lake Kimberly,Thai,3.3
REST1547,"Benson, Gonzalez and Tyler",Reyesport,Mexican,3.4
REST1548,"Flores, Hughes and Evans",Charlesville,Thai,3.1
REST1549,"Obrien, Patel and Morgan",New Devinmouth,American,3.1
REST1550,"Escobar, Hernandez and Larson",Beckerborough,American,4.4
REST1551,Ellis Ltd,Jeremyville,Chinese,2.7
REST1552,Garrett PLC,North Kimberly,Italian,3.2
REST1553,Flores-Coleman,Faithshire,Indian,3.0
REST1554,Odom-Sullivan,Hoodborough,Mexican,4.8
REST1555,Johnson-Acosta,Nicholsonville,Thai,4.1
REST1556,"Moses, Kent and Ellis",New Michael,American,3.5
REST1557,Buchanan-Stanley,Timothytown,Mexican,2.8
REST1558,Nelson LLC,New Jenniferborough,Indian,4.2
REST1559,Robinson Ltd,Branditon,Thai,4.6
REST1560,Thompson Group,Morrischester,Thai,3.0
REST1561,Anderson-Brooks,South Jason,Italian,3.6
REST1562,Blake-Campbell,North Lisa,Thai,3.4
REST1563,"Brown, Freeman and Lyons",West Kirstenstad,Italian,4.5
REST1564,"Morgan, Olson and Hudson",Port Briannamouth,American,3.4
REST1565,Hayes and Sons,Ashleyborough,Italian,5.0
REST1566,Hopkins-Bell,Juliaport,Mexican,4.9
REST1567,Nelson LLC,Lake Andrea,Thai,3.1
REST1568,"Hansen, Ellison and Humphrey",Joneschester,Indian,3.9
REST1569,"Wilcox, Perry and Liu",Travishaven,American,4.4
REST1570,Cochran-Ramirez,West Thomasfurt,Thai,2.6
REST1571,Johnson LLC,Johnland,Indian,3.6
REST1572,"Levy, Morales and Johnson",Foxmouth,Indian,3.1
REST1573,Taylor-Brown,East Cassie,Indian,4.0
REST1574,Collins-Gonzalez,Kimberlyside,Indian,4.2
REST1575,Wright-Sims,Wilcoxside,Italian,2.8
REST1576,Rush Ltd,Martinburgh,Thai,2.8
REST1577,Fuentes Ltd,Port Teresa,Mexican,2.8
REST1578,"Morton, Davidson and Curry",Carlosberg,Mexican,4.5
REST1579,Spence-Frey,Brandontown,Mexican,4.4
REST1580,Perry Group,West Marilyn,Italian,3.1
REST1581,Salazar-Orozco,Alexanderchester,American,3.1
REST1582,Dunn and Sons,Tuckerside,Indian,3.1
REST1583,Gonzales LLC,Lake Omarburgh,Mexican,3.4
REST1584,"Williams, Wolfe and Ruiz",West Anna,Chinese,2.9
REST1585,"Williams, Sullivan and Baker",Andrewside,Thai,4.3
REST1586,Owens-Schroeder,West Kristenchester,Chinese,4.2
REST1587,Lynch-Burns,Brianland,American,4.4
REST1588,Long Group,Rogersfurt,American,3.2
REST1589,"Morton, Winters and Bell",East Alexis,American,2.8
REST1590,"Jackson, Mueller and Soto",Hollowayland,American,5.0
REST1591,West LLC,North Kevin,Italian,4.7
REST1592,"Graham, Hahn and Lawson",North Timothy,American,2.7
REST1593,Gamble-Hicks,Reyeshaven,Mexican,4.4
REST1594,"Price, Bryant and Patterson",Rogerside,Italian,4.2
REST1595,Bradford and Sons,South Pamela,Chinese,3.1
REST1596,Morris LLC,West Kennethtown,Mexican,2.8
REST1597,Bright-Davis,West Maryview,Thai,3.0
REST1598,Webster LLC,Jessicachester,Indian,3.3
REST1599,Mccall-Bush,North Eric,Thai,4.8
REST1600,Choi-Weaver,New Heathertown,Mexican,3.9
REST1601,Coleman Inc,Rhondamouth,Chinese,2.7
REST1602,"Knox, Gutierrez and Lowe",West Carriemouth,Italian,3.3
REST1603,"Cunningham, Mckenzie and Chapman",Jonesland,Thai,2.7
REST1604,"Ramirez, Hammond and Larson",Port Marissa,Thai,4.3
REST1605,"Logan, Young and Meyer",New Staceyside,Chinese,4.9
REST1606,Parker-Hernandez,New Bradley,Chinese,2.8
REST1607,Tapia-Marshall,Travischester,Indian,4.8
REST1608,"Nolan, Garza and Bradshaw",East Maryfurt,Thai,4.0
REST1609,"Johnson, Ward and Wiley",Kevinbury,Chinese,3.7
REST1610,"Carson, Martinez and Bray",South Dennismouth,Thai,4.8
REST1611,Adkins-Lester,Russellfort,Thai,4.4
REST1612,Faulkner LLC,West Steven,Thai,3.3
REST1613,"Johnson, Mcfarland and Gutierrez",East Sandra,Italian,3.1
REST1614,"Brown, Hanna and Thornton",West Mary,Indian,3.7
REST1615,Oconnor Ltd,South Jeff,Mexican,3.6
REST1616,Scott Group,South James,Mexican,3.3
REST1617,Wilson-Arnold,Warrenshire,Chinese,3.8
REST1618,Cook-Kirk,Lake Mary,Thai,2.5
REST1619,Cunningham-Chen,Kylestad,Thai,3.7
REST1620,"Rollins, Shaw and Morgan",New Stephanieside,Chinese,4.0
REST1621,Wilson-James,Nicolebury,American,3.4
REST1622,Davenport Ltd,Tuckerside,Indian,3.5
REST1623,"Sawyer, Ramirez and Morales",Port Maria,Indian,5.0
REST1624,"Jones, Whitney and Alvarez",North Christina,Chinese,4.5
REST1625,"Brewer, Sharp and Griffin",West Alexstad,Thai,2.9
REST1626,Hernandez Ltd,North Marcville,Indian,3.1
REST1627,Romero Group,Yateshaven,Mexican,3.6
REST1628,"Ingram, Blair and Jennings",New Dylan,Indian,4.9
REST1629,Moore-Haynes,Danielchester,Mexican,2.9
REST1630,Padilla-Wilson,Gutierrezland,American,3.8
REST1631,Downs PLC,South John,Thai,4.2
REST1632,Watson-Ferguson,West Laurie,Chinese,3.6
REST1633,Christensen-Edwards,Lake Charlesport,Chinese,4.1
REST1634,Meyer LLC,East Jacqueline,Mexican,4.7
REST1635,Romero-Evans,Brewertown,Indian,3.4
REST1636,Santos-Mcneil,Lake Robert,Indian,2.8
REST1637,Howard-Maddox,Jonfurt,American,4.0
REST1638,Gordon-Wilson,South Danatown,Italian,3.9
REST1639,Davis LLC,Haydenfurt,Chinese,3.4
REST1640,Henry Inc,New Michael,Indian,3.1
REST1641,"Howard, Love and Flores",Danielstad,Chinese,4.0
REST1642,Salazar-Crane,South Saraburgh,Italian,2.7
REST1643,Frank PLC,Travischester,Italian,3.7
REST1644,Clark and Sons,Mccormickfort,Chinese,2.7
REST1645,Weaver-King,Erikside,Italian,4.1
REST1646,"Harris, Best and Snyder",Bradmouth,Mexican,3.7
REST1647,Hendrix LLC,New Marybury,Thai,4.1
REST1648,"Reynolds, Payne and Hardy",East Debbiefurt,Italian,2.5
REST1649,"Hunt, Salas and Williams",South Isabella,Mexican,3.5
REST1650,"Hodges, Brown and Parker",New Nicolefurt,Indian,3.4
REST1651,Lewis LLC,Port Randall,Chinese,4.5
REST1652,"Lutz, Marquez and Bolton",Lake William,Thai,3.2
REST1653,Wilson Ltd,Schmidtport,American,3.1
REST1654,Wolfe Inc,Jamesberg,Indian,4.6
REST1655,Taylor PLC,Williamsland,Italian,3.8
REST1656,Hunter-Oneal,Tonyborough,Chinese,3.5
REST1657,"Blake, Terry and Wilson",Kylechester,Italian,3.2
REST1658,Hernandez-Martinez,Barnettport,Indian,3.6
REST1659,Cummings-Jones,West Blake,American,2.6
REST1660,Jones-Griffin,Tylerhaven,American,2.5
REST1661,"Pope, Ellis and Nelson",Donnafort,Italian,4.7
REST1662,"Jones, Brooks and White",North Kevinton,Chinese,3.8
REST1663,Oliver-Peterson,Hallshire,Mexican,3.4
REST1664,Rojas-Allen,North Samuelberg,Chinese,3.5
REST1665,Powers-Lewis,South Katherinefort,Mexican,3.9
REST1666,Martinez and Sons,Susanshire,American,3.4
REST1667,Wilson-Carlson,Douglasbury,American,4.2
REST1668,"Price, Kennedy and Morris",Lynnview,Italian,3.6
REST1669,Bruce Inc,Gordonbury,American,2.6
REST1670,Boyd Group,West Christophermouth,Indian,4.1
REST1671,"Jones, Peters and Perez",Jonesstad,Chinese,4.9
REST1672,Flowers and Sons,West Natashatown,American,2.5
REST1673,Smith-Hansen,Lake George,Chinese,3.7
REST1674,Jarvis Ltd,Vanessamouth,Italian,4.3
REST1675,Decker and Sons,Lake Bridgetburgh,Chinese,4.0
REST1676,"Carter, Strong and Watson",Anneview,American,4.5
REST1677,"Mack, Brewer and Rice",West Rebecca,American,3.3
REST1678,Jefferson Ltd,Danielland,Mexican,4.3
REST1679,"Jackson, Armstrong and Lawson",Nancyfort,Italian,2.9
REST1680,Cross Inc,Stephaniestad,Italian,2.7
REST1681,"Kennedy, Rosales and Smith",Andrewsshire,Indian,3.2
REST1682,Peterson-Moreno,South Lori,Italian,2.9
REST1683,"Mathews, Thompson and Smith",Gomezfort,Italian,2.9
REST1684,Liu-Floyd,West Katie,Mexican,3.4
REST1685,"Johnson, Miles and Reyes",Johnsonfort,Thai,3.9
REST1686,"Nelson, Palmer and Mcclure",Sarahside,Chinese,4.3
REST1687,Nelson Ltd,West Tony,Indian,3.4
REST1688,White-Meyer,Batesberg,Thai,2.6
REST1689,Webb-Farley,Port Jacqueline,Indian,2.7
REST1690,Austin-Nelson,Kirkview,Italian,4.5
REST1691,Mckay-Paul,Amberfort,Chinese,3.3
REST1692,Tate-Huffman,Hessmouth,Chinese,4.3
REST1693,Moody-Lopez,Rojasville,Thai,3.1
REST1694,Stevens Group,Susanmouth,Chinese,4.6
REST1695,"Odom, Hood and May",East Cheyenne,Italian,3.0
REST1696,"Gutierrez, Walker and Wood",Lake Brittanyview,Chinese,2.8
REST1697,"Williams, Case and Wilson",East James,Italian,4.1
REST1698,Clark PLC,West Kendraburgh,American,3.8
REST1699,"Ball, Sampson and Wilkins",Wallsburgh,Chinese,3.0
REST1700,Williams-Roberts,New Marcusborough,Indian,3.5
REST1701,White-Thomas,Guzmanport,Mexican,2.7
REST1702,"Kennedy, Vega and Snyder",Jacquelinetown,Mexican,4.5
REST1703,Hansen-Johnson,East Hayley,Italian,4.7
REST1704,"Lloyd, Warren and Obrien",Port Karenshire,Chinese,2.6
REST1705,"Mitchell, Hernandez and Cobb",West Alejandrobury,American,2.9
REST1706,Brown-Hood,Brittneyfort,Mexican,4.1
REST1707,Knox LLC,Nathanmouth,Italian,4.1
REST1708,May-Rodriguez,New Nathan,Chinese,3.1
REST1709,Hart-Sanchez,East Leahbury,American,4.7
REST1710,Hutchinson PLC,New Kathyfort,Chinese,4.0
REST1711,Turner-Wilkinson,New Jessica,Italian,4.7
REST1712,Mccoy-Wiley,Crystalside,Chinese,2.9
REST1713,Lucas-Walker,Briantown,Chinese,3.1
REST1714,Sloan-Sandoval,South Allison,Mexican,3.0
REST1715,Brown and Sons,East Katherine,Indian,2.5
REST1716,Hall-White,Nielsenbury,Indian,4.5
REST1717,"Powers, Allen and Thomas",New Joshua,Indian,3.8
REST1718,Espinoza-Clark,Michaelfurt,Mexican,4.2
REST1719,"Martinez, York and Collins",Knightfurt,Italian,2.9
REST1720,Cooper and Sons,East Bonnie,Indian,4.9
REST1721,Williams Inc,East Sarahville,Italian,4.1
REST1722,"Velez, Miller and Trevino",South Briannafurt,Mexican,4.6
REST1723,"Woods, Tucker and Jones",North Jenniferland,Indian,4.1
REST1724,"Coffey, Moreno and Wilson",North Matthew,Chinese,4.8
REST1725,Lee-Hurst,Rachelhaven,Indian,4.8
REST1726,"Hood, Moore and Reyes",Carrilloport,Thai,3.8
REST1727,Mcfarland and Sons,Pierceberg,Italian,3.8
REST1728,Hendrix-Green,East Ronaldmouth,American,2.5
REST1729,"Lane, Harrison and Floyd",Caseymouth,Indian,4.9
REST1730,Perez-Stewart,South Garymouth,Chinese,4.4
REST1731,"Thomas, Johnson and Bishop",Jamiemouth,Italian,4.1
REST1732,"Roberts, Erickson and Peters",Huberbury,Indian,2.7
REST1733,Hill Group,Davisland,Chinese,4.3
REST1734,George and Sons,Andrewport,Mexican,3.5
REST1735,"Davis, Garcia and Mckinney",Tiffanyfurt,Italian,3.7
REST1736,Rowland Ltd,Danielshire,Thai,2.5
REST1737,"Peck, Ramirez and Stevenson",Matthewville,Italian,2.8
REST1738,"Williams, Romero and Wilson",Port Jennabury,Italian,2.8
REST1739,Williams and Sons,Thompsonfort,Indian,3.9
REST1740,"Blake, Mann and Mays",Raymondstad,Mexican,3.6
REST1741,Kennedy Ltd,Michaelport,Chinese,4.2
REST1742,Brown Group,South Jenniferburgh,Indian,3.7
REST1743,"Hammond, Collins and Stephens",West Kristinland,Chinese,3.5
REST1744,Young-Lin,North Timothychester,American,2.9
REST1745,Alvarez-Gutierrez,Port Aaron,Mexican,4.3
REST1746,Bush Inc,Crystalmouth,Indian,3.6
REST1747,Pittman LLC,North Christopherfort,Chinese,3.6
REST1748,Adkins-Graham,Davidhaven,Thai,3.1
REST1749,Burke-Carter,Garciastad,Mexican,4.3
REST1750,"Sellers, Anderson and Russo",Jasminebury,Indian,3.5
REST1751,"Peterson, Malone and Smith",Georgefurt,Chinese,3.8
REST1752,"Schmidt, Campbell and Olson",Port Benjaminfort,Italian,3.6
REST1753,"Miller, Johnson and Williams",Johnsonchester,Indian,3.0
REST1754,Mckee Group,Lake Julieburgh,Thai,3.8
REST1755,"Scott, Jones and Frye",Jasonton,Indian,4.7
REST1756,"Newton, Townsend and Moore",Daltonland,Chinese,2.8
REST1757,Avila Group,New Anthony,American,3.1
REST1758,Petersen Group,Wuhaven,Italian,3.7
REST1759,Cummings Group,Valentineville,American,4.2
REST1760,"Contreras, Mcneil and Russell",Taylorview,Chinese,3.4
REST1761,"Joyce, Downs and Mayer",Kellychester,Thai,3.5
REST1762,"Chase, Lewis and Morris",West Reginald,Thai,4.1
REST1763,Hayden Group,Lake Stephanietown,Italian,2.6
REST1764,"Cabrera, Turner and Cannon",Nicoleburgh,Indian,4.6
REST1765,"Howe, Reyes and Jones",East Michael,Mexican,4.2
REST1766,"Ortiz, Collins and Blackburn",East Autumn,Mexican,2.7
REST1767,"Franklin, Black and Mckenzie",East Wanda,Italian,4.8
REST1768,"Ewing, Hamilton and Gonzalez",West Brandyfurt,Mexican,4.1
REST1769,"Cruz, Brown and Ingram",South Sethberg,Thai,3.9
REST1770,Ward-Phillips,West Allisonborough,Indian,3.0
REST1771,Olson and Sons,Amandachester,American,4.8
REST1772,Fowler-Chan,North Janicemouth,Mexican,4.2
REST1773,Martin LLC,Donnafort,Thai,4.9
REST1774,Gordon Inc,Thompsonland,Indian,5.0
REST1775,"Ramos, Harrington and Hoover",Anthonyland,American,4.4
REST1776,Ray-Garcia,New Kevin,American,4.3
REST1777,"Morris, Reeves and Burnett",West Joel,Chinese,4.2
REST1778,Mueller Inc,Lake Melanieburgh,Indian,2.7
REST1779,Tanner-Walker,New Steven,Indian,2.7
REST1780,Rodriguez LLC,West Michelleberg,Mexican,3.1
REST1781,Alvarez LLC,West Kimberlyburgh,Italian,2.8
REST1782,"Berg, Gilmore and Sanders",South Tammybury,Mexican,3.9
REST1783,Hall LLC,Kimberlyside,American,5.0
REST1784,Allen and Sons,Lake Bethland,Mexican,4.7
REST1785,Boyd-Johnson,North Deniseborough,Thai,2.5
REST1786,Paul-Adams,North Kimberlyhaven,Indian,3.1
REST1787,Shaffer-Johnson,Tracyland,Mexican,4.2
REST1788,Horton-Miller,South Jeremy,American,3.5
REST1789,"Kelley, Benitez and Martinez",Brownfort,Mexican,2.7
REST1790,Carroll-Thompson,Jasonville,Mexican,4.1
REST1791,Jones-Jacobs,New Destiny,Mexican,2.6
REST1792,Warren-Weaver,Ashleyberg,Italian,3.1
REST1793,Gutierrez-Trujillo,South Joannaberg,Indian,3.4
REST1794,Jacobs-Hardy,Perezstad,Mexican,4.6
REST1795,Johnson-Davila,East Sherifort,Indian,3.6
REST1796,Tanner-Hodges,South Shannonhaven,Italian,3.7
REST1797,"Joyce, Townsend and Grimes",Stevenchester,American,2.6
REST1798,"Bullock, Smith and Nolan",New Carolynborough,Thai,4.6
REST1799,Dickson Group,Port Donaldtown,Mexican,3.0
REST1800,Zimmerman Inc,West Jason,American,3.2
REST1801,Mcintosh-Merritt,Lake Jo,Indian,3.5
REST1802,Thomas PLC,Port Nicoleland,Thai,4.0
REST1803,Wood-King,West Paulhaven,Italian,2.9
REST1804,Sullivan Inc,New Jacquelinestad,Chinese,4.7
REST1805,"Manning, Ramirez and Gray",New Ivan,Chinese,4.1
REST1806,"Weiss, Garza and Lane",West Angelatown,American,2.8
REST1807,Green LLC,Johnsonton,Chinese,3.9
REST1808,Bryant and Sons,South Christine,Chinese,3.0
REST1809,Flowers-Murphy,Cohentown,American,4.8
REST1810,"Anderson, Griffin and Grant",Danieltown,Chinese,2.6
REST1811,"Garcia, Russell and Mclaughlin",Port Aliciaville,Mexican,3.8
REST1812,Martinez-Nelson,Deleonbury,Indian,3.8
REST1813,Lucero-Hanson,Jamesfurt,Chinese,4.4
REST1814,Adams LLC,Michaelmouth,Indian,3.8
REST1815,Avila-Rios,Elizabethborough,Thai,4.4
REST1816,"Patel, Sanchez and Lopez",Anthonyton,Italian,4.9
REST1817,Thompson Group,South Jamestown,Italian,3.2
REST1818,Wilkins-Sims,Jillmouth,Mexican,2.5
REST1819,"Sanchez, Walker and Dougherty",South Patricialand,Mexican,4.3
REST1820,Ramirez Group,South Anthony,Thai,3.8
REST1821,Gutierrez Ltd,West Eric,American,2.7
REST1822,"Moore, Murphy and Grant",Crystalview,Mexican,2.9
REST1823,Swanson-Turner,Wigginshaven,Thai,3.8
REST1824,Morton-Wilcox,Cynthiaside,Mexican,3.4
REST1825,Lee-Day,West Joshuaside,Indian,2.5
REST1826,"Nguyen, Gonzalez and Mcintyre",New Steven,Mexican,2.9
REST1827,Fox LLC,East John,American,2.8
REST1828,Vasquez-Golden,Shawnview,American,3.1
REST1829,Mendoza-Knox,Port Michelle,Mexican,4.0
REST1830,"Hogan, Stewart and Wagner",East Elizabeth,Thai,3.2
REST1831,Jackson-Boone,North Walterburgh,American,4.1
REST1832,Howard LLC,Floresmouth,Thai,3.7
REST1833,Salazar Ltd,East Heather,Chinese,3.1
REST1834,"Haney, Leon and Martin",Torresburgh,Thai,4.8
REST1835,"Watkins, Williams and Hansen",Cervantesborough,Mexican,4.0
REST1836,Miller and Sons,East Joanport,American,5.0
REST1837,Taylor Inc,North Russell,Mexican,2.6
REST1838,Moore-Howard,Lauratown,Italian,2.7
REST1839,"Delacruz, Wyatt and Molina",Martinezstad,Italian,3.1
REST1840,Boone LLC,Phillipston,Italian,3.2
REST1841,Morgan and Sons,North Tara,Italian,4.7
REST1842,Miller LLC,Lake Rachel,Italian,4.9
REST1843,Tucker-Graves,West Timothyhaven,Indian,2.5
REST1844,Harris Group,New Kennethmouth,Thai,3.8
REST1845,"Reid, Rivera and Nunez",Stokesberg,American,4.1
REST1846,Black Inc,New Amandaside,Mexican,3.2
REST1847,Benjamin and Sons,Suzanneview,Italian,2.9
REST1848,"Myers, Macdonald and Day",East Emilymouth,Mexican,3.7
REST1849,Curtis Group,Lake Richard,Chinese,3.9
REST1850,Lewis Ltd,Chambersmouth,Thai,4.3
REST1851,Gutierrez-Brandt,Gonzalesborough,Thai,3.8
REST1852,Vang Ltd,North Cameron,American,2.6
REST1853,Ray-Hayes,Carsonport,American,3.5
REST1854,"Hunt, Bell and Alexander",Stephanieland,Italian,4.0
REST1855,"Compton, Lyons and Cruz",South Raymondbury,Thai,4.5
REST1856,Cook-Blake,Chavezfurt,Thai,3.7
REST1857,Underwood Inc,South Tracybury,American,3.2
REST1858,Dalton and Sons,Berrymouth,Mexican,3.8
REST1859,Lopez and Sons,South Glenda,American,3.8
REST1860,White Inc,Leachburgh,Mexican,3.9
REST1861,Lloyd Group,Brookefurt,Mexican,4.8
REST1862,"Zimmerman, Clark and Bennett",Chanton,American,3.8
REST1863,Gibbs-Schmitt,New Michael,Indian,5.0
REST1864,Taylor-Green,East Carrieport,American,4.1
REST1865,Walker Ltd,Port Rachel,Mexican,3.6
REST1866,"Drake, Smith and Maddox",Scottland,Italian,3.4
REST1867,"Jones, Perkins and Nguyen",East Robertmouth,Italian,4.0
REST1868,"Phillips, Little and Gray",West Roger,Italian,2.5
REST1869,"Rodriguez, Bruce and Johnson",Spearsborough,Chinese,3.0
REST1870,Drake LLC,Chanfurt,American,4.6
REST1871,Peterson-Clarke,North Matthew,Indian,2.8
REST1872,Hunter-Floyd,North Brandon,Chinese,2.6
REST1873,Reyes-Whitney,East Jenny,Thai,4.6
REST1874,"Franklin, Collins and Collins",Mayfurt,American,4.9
REST1875,"Davis, Love and Paul",Davistown,Indian,3.1
REST1876,Johns Group,Timothyshire,Thai,3.8
REST1877,Woods-Brown,East Danaborough,Chinese,3.8
REST1878,"White, Garcia and White",Lake Destinyshire,American,4.2
REST1879,"Morrison, Miller and Kim",Shirleyview,Indian,4.9
REST1880,Page Group,New Brad,Chinese,3.1
REST1881,Vazquez PLC,Hicksmouth,Mexican,3.9
REST1882,"Hodge, Flores and Ford",Schmittmouth,Indian,4.1
REST1883,"Haynes, Brooks and Phillips",West Erica,Indian,4.6
REST1884,Mcconnell PLC,Lake Gregorychester,Chinese,2.9
REST1885,Phelps-Rivers,Christinaton,Italian,3.0
REST1886,"Martinez, Frost and Kramer",Lake Johnchester,Chinese,4.3
REST1887,Galloway-Rowe,New Sarah,Indian,2.6
REST1888,Mcgrath-Ferguson,Brittanystad,Mexican,4.4
REST1889,Collins-Scott,North Markborough,Italian,2.6
REST1890,Walker-Haney,Walkerhaven,Thai,3.9
REST1891,Scott PLC,South Denise,Chinese,2.9
REST1892,"Scott, Henderson and Henry",Heidiland,Indian,4.3
REST1893,"Horton, Wiley and Weber",Fuentesmouth,Mexican,3.4
REST1894,"Miller, Carter and Weber",Michaelland,Mexican,3.1
REST1895,Alexander Ltd,Mcguireport,Thai,2.8
REST1896,Carter Inc,Melissafort,Italian,3.5
REST1897,Wilcox-Gonzalez,Lake Johnathan,Italian,2.7
REST1898,"Hodges, Hicks and Craig",Port Angelabury,Chinese,2.7
REST1899,Brewer-Gaines,Lake Donald,Thai,3.9
REST1900,"White, Preston and Acosta",Kimberlymouth,Chinese,4.4
REST1901,Greer-Brown,South Sharonfort,Thai,2.9
REST1902,Mueller-Frey,Gregorybury,Indian,4.3
REST1903,Mack-Garner,Mcmahonfurt,Mexican,2.5
REST1904,Holloway Ltd,New Melissaview,Chinese,3.4
REST1905,Tanner-Myers,North Deborah,Indian,5.0
REST1906,Johnson-Phillips,Robertmouth,Chinese,4.0
REST1907,Adams Inc,East Garyport,Chinese,3.1
REST1908,"Humphrey, Johnson and Monroe",North Paulstad,Indian,4.8
REST1909,"Lopez, Franco and Navarro",East Sherri,Indian,3.7
REST1910,Wilson and Sons,Chenport,American,4.1
REST1911,"Cabrera, Murphy and Avila",Colemanberg,American,2.7
REST1912,"Dyer, Moore and Smith",East Tyler,Thai,4.3
REST1913,Carter and Sons,Cummingstown,American,5.0
REST1914,Miranda PLC,South Kelly,Chinese,4.3
REST1915,Wheeler-Hall,Michaelport,American,3.9
REST1916,Paul-Sosa,North Mercedesborough,Thai,2.8
REST1917,"Rasmussen, Carey and Wagner",South Timothyberg,Italian,3.2
REST1918,Ramirez-Howard,West Robertburgh,Thai,5.0
REST1919,"Mills, Austin and Chapman",Melvinville,Italian,4.5
REST1920,Barnes-Lee,Terrellshire,Chinese,3.1
REST1921,Rodriguez-Bray,North Cynthiafort,Chinese,3.6
REST1922,Morrison Group,East Henry,Mexican,3.8
REST1923,Dickson-Cruz,Port Valerietown,Thai,3.3
REST1924,"Rodriguez, Taylor and Ramirez",Port Michael,American,4.1
REST1925,Wright-Hernandez,East Michael,Thai,4.9
REST1926,Webster-Lee,Lake Mariahburgh,American,3.1
REST1927,Gonzalez-Garcia,New Annetteton,Thai,2.6
REST1928,Brown LLC,Morrischester,Italian,3.3
REST1929,"Moore, Stewart and Navarro",Christopherbury,Chinese,3.6
REST1930,Harris-Collier,West Danielbury,American,4.5
REST1931,Elliott-Cabrera,Karentown,Indian,4.1
REST1932,Jackson PLC,Jenniferland,Mexican,3.7
REST1933,"Schultz, Combs and Smith",East Chris,Thai,2.7
REST1934,Atkinson PLC,North David,Italian,2.7
REST1935,Campbell LLC,East Troyberg,Italian,3.9
REST1936,Shepherd-Kaiser,South Lindsayside,Thai,3.3
REST1937,Fitzgerald-Cox,East Davidbury,Italian,3.9
REST1938,"Kelly, Martin and Brown",West Bradburgh,American,4.8
REST1939,Johnson Ltd,Watkinsfurt,Chinese,2.7
REST1940,"Barnett, Dominguez and Morgan",West Kyle,Italian,4.6
REST1941,"Walters, Hull and Johnson",North Jennifer,Mexican,3.1
REST1942,Dickerson-Bennett,Amyhaven,American,3.9
