item_id,order_id,item_name,quantity,price
ITEM72180,ORD46445,Pizza,3,10.57
ITEM72181,ORD41505,Biryani,5,11.59
ITEM72182,ORD14956,Sushi,1,13.61
ITEM72183,ORD57524,Pasta,3,10.67
ITEM72184,ORD31625,Pizza,2,4.82
ITEM72185,ORD16371,Biryani,1,10.42
ITEM72186,ORD55972,Burger,2,10.71
ITEM72187,ORD36266,Sushi,3,8.2
ITEM72188,ORD34210,Pizza,3,11.67
ITEM72189,ORD46692,Burger,2,5.43
ITEM72190,ORD18223,Sushi,3,9.78
ITEM72191,ORD33020,Pasta,5,3.09
ITEM72192,ORD52737,Pizza,4,10.39
ITEM72193,ORD21859,Biryani,4,13.94
ITEM72194,ORD30043,Pizza,1,5.14
ITEM72195,ORD55221,Pizza,2,13.29
ITEM72196,ORD27293,Biryani,5,4.64
ITEM72197,ORD40039,Biryani,5,8.35
ITEM72198,ORD12042,Salad,1,13.8
ITEM72199,ORD36354,Salad,5,11.05
ITEM72200,ORD54790,Salad,2,7.74
ITEM72201,ORD12052,Tacos,3,2.94
ITEM72202,ORD18514,Pizza,4,7.41
ITEM72203,ORD50795,Biryani,5,5.26
ITEM72204,ORD24741,Tacos,3,9.69
ITEM72205,ORD22064,Pizza,1,3.46
ITEM72206,ORD53603,Tacos,4,14.25
ITEM72207,ORD15362,Pasta,4,7.1
ITEM72208,ORD36051,Pizza,2,8.38
ITEM72209,ORD48881,Biryani,1,11.65
ITEM72210,ORD42875,Burger,1,7.58
ITEM72211,ORD52684,Burger,3,12.83
ITEM72212,ORD18418,Tacos,2,13.25
ITEM72213,ORD26356,Tacos,4,7.63
ITEM72214,ORD29158,Sushi,3,5.07
ITEM72215,ORD30326,Pizza,5,11.27
ITEM72216,ORD44449,Pizza,1,7.38
ITEM72217,ORD24647,Burger,1,7.45
ITEM72218,ORD49378,Sushi,1,3.43
ITEM72219,ORD38221,Pizza,3,8.02
ITEM72220,ORD33734,Burger,4,4.87
ITEM72221,ORD43665,Pizza,2,3.79
ITEM72222,ORD49284,Biryani,1,12.18
ITEM72223,ORD18257,Tacos,3,8.48
ITEM72224,ORD58727,Tacos,3,7.09
ITEM72225,ORD38462,Tacos,5,4.72
ITEM72226,ORD26101,Pasta,3,12.41
ITEM72227,ORD40464,Tacos,3,4.08
ITEM72228,ORD23928,Sushi,1,4.78
ITEM72229,ORD56006,Burger,5,13.16
ITEM72230,ORD17328,Pasta,5,7.18
ITEM72231,ORD24826,Biryani,3,10.83
ITEM72232,ORD35297,Tacos,3,3.82
ITEM72233,ORD45383,Pasta,1,11.15
ITEM72234,ORD34989,Sushi,5,5.88
ITEM72235,ORD26606,Tacos,2,3.0
ITEM72236,ORD53725,Salad,2,4.36
ITEM72237,ORD47486,Burger,5,13.48
ITEM72238,ORD13718,Biryani,2,14.24
ITEM72239,ORD20485,Salad,4,10.93
ITEM72240,ORD45559,Biryani,3,5.72
ITEM72241,ORD59875,Burger,2,8.22
ITEM72242,ORD13276,Salad,2,3.05
ITEM72243,ORD44278,Pizza,5,7.35
ITEM72244,ORD56468,Burger,3,5.0
ITEM72245,ORD53050,Tacos,3,6.14
ITEM72246,ORD30559,Salad,5,11.94
ITEM72247,ORD20607,Tacos,5,12.04
ITEM72248,ORD37223,Biryani,5,13.79
ITEM72249,ORD52634,Sushi,2,8.28
ITEM72250,ORD10030,Pasta,2,8.66
ITEM72251,ORD18928,Pasta,3,11.35
ITEM72252,ORD16978,Tacos,4,8.22
ITEM72253,ORD45333,Pasta,5,7.99
ITEM72254,ORD15712,Tacos,1,7.55
ITEM72255,ORD35650,Pizza,1,6.28
ITEM72256,ORD10088,Salad,5,9.65
ITEM72257,ORD16585,Tacos,2,10.0
ITEM72258,ORD43982,Pizza,2,13.85
ITEM72259,ORD35264,Burger,5,13.6
ITEM72260,ORD17645,Sushi,1,6.81
ITEM72261,ORD13664,Sushi,4,6.68
ITEM72262,ORD58545,Tacos,5,2.59
ITEM72263,ORD13117,Pizza,5,5.24
ITEM72264,ORD37933,Sushi,3,3.15
ITEM72265,ORD21680,Tacos,4,3.9
ITEM72266,ORD26696,Biryani,4,3.28
ITEM72267,ORD24307,Biryani,5,8.64
ITEM72268,ORD12128,Burger,3,7.41
ITEM72269,ORD46427,Pasta,2,6.37
ITEM72270,ORD17298,Sushi,2,8.78
ITEM72271,ORD16660,Pasta,1,13.64
ITEM72272,ORD19757,Tacos,4,5.58
ITEM72273,ORD27921,Pizza,5,7.7
ITEM72274,ORD45256,Sushi,3,14.88
ITEM72275,ORD36606,Salad,5,6.55
ITEM72276,ORD10725,Pizza,3,5.24
ITEM72277,ORD15227,Pasta,5,13.1
ITEM72278,ORD35983,Pizza,1,10.06
ITEM72279,ORD28877,Pizza,2,5.47
ITEM72280,ORD26183,Sushi,4,3.38
ITEM72281,ORD14506,Pasta,3,9.62
ITEM72282,ORD15120,Sushi,1,14.85
ITEM72283,ORD48142,Pasta,3,11.39
ITEM72284,ORD33734,Biryani,1,14.18
ITEM72285,ORD50389,Pizza,4,14.0
ITEM72286,ORD49730,Burger,4,7.18
ITEM72287,ORD33706,Salad,4,12.25
ITEM72288,ORD53374,Pizza,4,3.02
ITEM72289,ORD45118,Biryani,5,8.04
ITEM72290,ORD20079,Burger,5,8.64
ITEM72291,ORD55643,Salad,3,5.7
ITEM72292,ORD26706,Sushi,4,5.62
ITEM72293,ORD59440,Burger,3,2.62
ITEM72294,ORD32904,Tacos,3,10.92
ITEM72295,ORD21491,Sushi,3,7.5
ITEM72296,ORD26844,Tacos,2,9.35
ITEM72297,ORD58755,Pasta,1,6.0
ITEM72298,ORD31602,Tacos,3,8.84
ITEM72299,ORD12409,Biryani,5,10.44
ITEM72300,ORD21472,Salad,4,4.11
ITEM72301,ORD16223,Salad,3,11.84
ITEM72302,ORD26755,Tacos,1,8.12
ITEM72303,ORD59427,Burger,2,13.25
ITEM72304,ORD58554,Pizza,2,8.36
ITEM72305,ORD22066,Tacos,5,5.35
ITEM72306,ORD27570,Tacos,1,6.39
ITEM72307,ORD11018,Salad,5,12.85
ITEM72308,ORD57868,Sushi,3,14.23
ITEM72309,ORD36135,Pizza,2,3.97
ITEM72310,ORD23340,Burger,5,11.74
ITEM72311,ORD47218,Sushi,2,12.32
ITEM72312,ORD29174,Salad,3,11.82
ITEM72313,ORD45112,Salad,1,10.88
ITEM72314,ORD44447,Burger,2,12.02
ITEM72315,ORD41150,Sushi,2,8.1
ITEM72316,ORD26100,Pizza,5,3.68
ITEM72317,ORD26730,Pizza,4,9.46
ITEM72318,ORD13214,Salad,1,10.47
ITEM72319,ORD30183,Pasta,2,8.71
ITEM72320,ORD22786,Burger,5,5.16
ITEM72321,ORD52228,Tacos,3,6.44
ITEM72322,ORD21450,Burger,2,12.08
ITEM72323,ORD31979,Sushi,5,5.81
ITEM72324,ORD24103,Pasta,5,4.41
ITEM72325,ORD26829,Pasta,5,8.65
ITEM72326,ORD47637,Tacos,2,4.63
ITEM72327,ORD59902,Burger,4,12.83
ITEM72328,ORD54098,Sushi,3,10.17
ITEM72329,ORD34384,Pizza,3,3.98
ITEM72330,ORD54124,Burger,5,5.09
ITEM72331,ORD54527,Pasta,1,5.84
ITEM72332,ORD10421,Burger,5,8.44
ITEM72333,ORD37020,Sushi,4,6.32
ITEM72334,ORD30021,Sushi,5,2.83
ITEM72335,ORD52614,Burger,3,13.76
ITEM72336,ORD37166,Biryani,4,3.34
ITEM72337,ORD34145,Tacos,1,13.8
ITEM72338,ORD56906,Sushi,3,2.78
ITEM72339,ORD52136,Salad,1,12.54
ITEM72340,ORD10346,Sushi,1,7.14
ITEM72341,ORD17083,Sushi,3,4.41
ITEM72342,ORD21164,Biryani,5,7.91
ITEM72343,ORD47791,Pizza,2,12.49
ITEM72344,ORD25195,Sushi,1,5.25
ITEM72345,ORD27281,Tacos,1,13.7
ITEM72346,ORD30133,Biryani,3,12.42
ITEM72347,ORD24196,Biryani,4,3.95
ITEM72348,ORD29501,Pasta,5,14.05
ITEM72349,ORD48835,Tacos,3,11.11
ITEM72350,ORD19964,Biryani,5,12.94
ITEM72351,ORD37415,Burger,4,9.01
ITEM72352,ORD14405,Tacos,3,6.35
ITEM72353,ORD33904,Sushi,5,6.12
ITEM72354,ORD12834,Pasta,5,6.64
ITEM72355,ORD13279,Salad,2,9.5
ITEM72356,ORD49312,Pizza,5,14.64
ITEM72357,ORD27560,Sushi,3,14.72
ITEM72358,ORD52812,Pizza,4,4.21
ITEM72359,ORD30972,Sushi,1,7.84
ITEM72360,ORD32030,Salad,4,6.65
ITEM72361,ORD33282,Salad,3,11.15
ITEM72362,ORD17880,Sushi,4,11.49
ITEM72363,ORD59840,Burger,5,3.26
ITEM72364,ORD42105,Salad,5,10.92
ITEM72365,ORD37558,Pizza,1,13.15
ITEM72366,ORD35436,Tacos,4,10.74
ITEM72367,ORD27756,Tacos,5,10.46
ITEM72368,ORD38409,Salad,5,8.24
ITEM72369,ORD10834,Biryani,1,11.62
ITEM72370,ORD34479,Pizza,2,10.65
ITEM72371,ORD23091,Sushi,3,14.37
ITEM72372,ORD38269,Biryani,5,7.82
ITEM72373,ORD31673,Burger,4,11.97
ITEM72374,ORD15895,Biryani,2,5.82
ITEM72375,ORD56783,Tacos,5,6.76
ITEM72376,ORD30174,Pizza,2,7.13
ITEM72377,ORD21672,Burger,2,5.78
ITEM72378,ORD10142,Burger,1,10.55
ITEM72379,ORD46499,Burger,4,9.57
ITEM72380,ORD15665,Salad,2,9.86
ITEM72381,ORD36959,Pizza,5,11.08
ITEM72382,ORD58427,Sushi,4,7.35
ITEM72383,ORD54840,Tacos,3,14.3
ITEM72384,ORD56219,Biryani,4,8.53
ITEM72385,ORD42247,Sushi,3,13.9
ITEM72386,ORD27495,Burger,1,11.11
ITEM72387,ORD26159,Salad,2,3.09
ITEM72388,ORD23063,Biryani,1,11.87
ITEM72389,ORD23358,Pasta,5,7.27
ITEM72390,ORD35019,Salad,2,14.28
ITEM72391,ORD22197,Pasta,2,8.52
ITEM72392,ORD51327,Pasta,1,11.1
ITEM72393,ORD10501,Biryani,3,9.67
ITEM72394,ORD33857,Salad,3,7.59
ITEM72395,ORD44617,Pasta,1,10.19
ITEM72396,ORD43370,Biryani,4,3.68
ITEM72397,ORD50191,Pasta,3,7.71
ITEM72398,ORD23818,Pizza,1,5.68
ITEM72399,ORD31988,Burger,4,13.47
ITEM72400,ORD26792,Sushi,4,6.23
ITEM72401,ORD26138,Burger,1,11.94
ITEM72402,ORD13612,Biryani,4,8.84
ITEM72403,ORD36316,Sushi,1,12.08
ITEM72404,ORD20685,Salad,3,10.24
ITEM72405,ORD56827,Biryani,5,4.02
ITEM72406,ORD42362,Pizza,5,8.64
ITEM72407,ORD26664,Sushi,1,14.5
ITEM72408,ORD33803,Tacos,4,13.07
ITEM72409,ORD25648,Pasta,5,10.1
ITEM72410,ORD52335,Sushi,5,8.62
ITEM72411,ORD42534,Sushi,5,11.1
ITEM72412,ORD32326,Pasta,3,6.14
ITEM72413,ORD32822,Pizza,3,10.63
ITEM72414,ORD58939,Burger,4,11.38
ITEM72415,ORD37662,Biryani,4,6.94
ITEM72416,ORD40306,Tacos,1,14.39
ITEM72417,ORD45219,Biryani,1,2.56
ITEM72418,ORD45451,Sushi,1,7.44
ITEM72419,ORD38299,Biryani,2,5.78
ITEM72420,ORD35650,Tacos,3,8.63
ITEM72421,ORD28556,Salad,2,13.84
ITEM72422,ORD49397,Sushi,3,2.91
ITEM72423,ORD26135,Sushi,4,7.12
ITEM72424,ORD46294,Biryani,3,14.23
ITEM72425,ORD48101,Pizza,3,7.61
ITEM72426,ORD31220,Sushi,2,4.83
ITEM72427,ORD41276,Salad,2,7.13
ITEM72428,ORD47279,Tacos,1,12.47
ITEM72429,ORD13680,Salad,5,5.06
ITEM72430,ORD58746,Salad,4,10.36
ITEM72431,ORD39576,Burger,2,10.97
ITEM72432,ORD32907,Sushi,3,7.97
ITEM72433,ORD29942,Burger,1,8.15
ITEM72434,ORD12391,Tacos,5,5.23
ITEM72435,ORD47214,Salad,1,10.59
ITEM72436,ORD26889,Sushi,1,4.04
ITEM72437,ORD16524,Salad,4,13.22
ITEM72438,ORD49394,Salad,5,9.3
ITEM72439,ORD14899,Pasta,1,13.68
ITEM72440,ORD12260,Pizza,4,13.02
ITEM72441,ORD58784,Biryani,4,12.42
ITEM72442,ORD36577,Sushi,3,12.01
ITEM72443,ORD19189,Sushi,1,3.02
ITEM72444,ORD54897,Biryani,1,3.67
ITEM72445,ORD36676,Tacos,2,11.9
ITEM72446,ORD26368,Burger,2,7.82
ITEM72447,ORD17671,Burger,3,4.05
ITEM72448,ORD29006,Pizza,2,5.98
ITEM72449,ORD47998,Pasta,2,2.67
ITEM72450,ORD14213,Biryani,1,9.75
ITEM72451,ORD41891,Pasta,2,3.97
ITEM72452,ORD18301,Tacos,4,9.23
ITEM72453,ORD20075,Burger,2,11.62
ITEM72454,ORD37290,Pasta,1,5.36
ITEM72455,ORD24571,Pasta,2,14.82
ITEM72456,ORD45254,Pasta,2,6.52
ITEM72457,ORD27388,Burger,1,12.68
ITEM72458,ORD17582,Salad,1,14.97
ITEM72459,ORD33335,Biryani,5,4.61
ITEM72460,ORD27916,Pasta,1,8.47
ITEM72461,ORD56696,Pizza,3,13.91
ITEM72462,ORD49566,Biryani,4,2.62
ITEM72463,ORD51869,Sushi,5,12.95
ITEM72464,ORD22259,Salad,5,14.51
ITEM72465,ORD18846,Salad,4,2.77
ITEM72466,ORD11259,Pasta,4,12.01
ITEM72467,ORD51788,Tacos,3,12.9
ITEM72468,ORD51394,Burger,4,3.78
ITEM72469,ORD25031,Pizza,3,14.84
ITEM72470,ORD55872,Salad,4,3.31
ITEM72471,ORD57443,Salad,3,4.39
ITEM72472,ORD39281,Tacos,3,6.15
ITEM72473,ORD45889,Biryani,2,13.76
ITEM72474,ORD36200,Pasta,5,11.11
ITEM72475,ORD20242,Biryani,3,8.63
ITEM72476,ORD44604,Salad,4,3.22
ITEM72477,ORD42949,Sushi,2,5.78
ITEM72478,ORD14440,Pizza,3,5.94
ITEM72479,ORD47466,Pizza,3,10.59
ITEM72480,ORD34119,Pizza,4,11.55
ITEM72481,ORD19894,Sushi,5,5.05
ITEM72482,ORD39341,Biryani,5,4.88
ITEM72483,ORD23614,Sushi,5,3.86
ITEM72484,ORD53535,Pasta,2,4.61
ITEM72485,ORD54537,Pasta,2,14.98
ITEM72486,ORD57240,Pizza,1,9.9
ITEM72487,ORD48401,Pizza,4,6.18
ITEM72488,ORD48269,Pizza,1,5.89
ITEM72489,ORD32852,Tacos,5,6.08
ITEM72490,ORD17471,Pizza,1,14.63
ITEM72491,ORD55024,Salad,4,8.96
ITEM72492,ORD55650,Sushi,4,3.6
ITEM72493,ORD49083,Pasta,5,6.5
ITEM72494,ORD44548,Biryani,5,9.3
ITEM72495,ORD37411,Biryani,5,7.48
ITEM72496,ORD46689,Pizza,1,6.76
ITEM72497,ORD40709,Tacos,4,14.07
ITEM72498,ORD29093,Pizza,2,12.62
ITEM72499,ORD33594,Biryani,5,10.55
ITEM72500,ORD43725,Sushi,1,12.46
ITEM72501,ORD49354,Sushi,5,13.49
ITEM72502,ORD34638,Biryani,4,8.8
ITEM72503,ORD10754,Pasta,3,10.25
ITEM72504,ORD13569,Tacos,5,11.34
ITEM72505,ORD12775,Biryani,1,8.89
ITEM72506,ORD14001,Tacos,1,12.39
ITEM72507,ORD28315,Biryani,2,13.05
ITEM72508,ORD47537,Salad,4,5.36
ITEM72509,ORD35202,Burger,5,9.74
ITEM72510,ORD38314,Burger,3,10.59
ITEM72511,ORD48674,Sushi,5,8.45
ITEM72512,ORD33749,Pizza,4,5.79
ITEM72513,ORD50561,Pizza,2,3.93
ITEM72514,ORD53474,Sushi,1,5.13
ITEM72515,ORD21906,Pizza,3,9.87
ITEM72516,ORD12513,Burger,2,7.73
ITEM72517,ORD11244,Pasta,3,7.69
ITEM72518,ORD11979,Tacos,4,7.31
ITEM72519,ORD13347,Salad,1,12.27
ITEM72520,ORD51174,Pasta,3,12.3
ITEM72521,ORD50739,Pizza,2,6.22
ITEM72522,ORD39584,Biryani,3,4.9
ITEM72523,ORD20796,Pasta,1,5.46
ITEM72524,ORD24167,Tacos,3,6.24
ITEM72525,ORD44642,Pasta,3,4.3
ITEM72526,ORD37881,Burger,3,14.66
ITEM72527,ORD10773,Tacos,5,9.52
ITEM72528,ORD56544,Biryani,1,13.29
ITEM72529,ORD36719,Salad,3,6.26
ITEM72530,ORD28882,Pasta,5,2.6
ITEM72531,ORD12541,Tacos,1,13.63
ITEM72532,ORD28203,Tacos,1,6.83
ITEM72533,ORD34856,Pizza,5,5.69
ITEM72534,ORD40732,Burger,3,14.66
ITEM72535,ORD52474,Biryani,5,4.86
ITEM72536,ORD38538,Sushi,3,5.99
ITEM72537,ORD16062,Tacos,4,5.54
ITEM72538,ORD43004,Salad,3,13.68
ITEM72539,ORD38807,Biryani,2,9.14
ITEM72540,ORD57521,Salad,3,12.71
ITEM72541,ORD28078,Sushi,3,12.66
ITEM72542,ORD47180,Biryani,5,12.52
ITEM72543,ORD30840,Biryani,5,10.4
ITEM72544,ORD32506,Biryani,3,13.22
ITEM72545,ORD54293,Salad,2,3.93
ITEM72546,ORD55738,Sushi,2,14.22
ITEM72547,ORD50615,Salad,2,5.17
ITEM72548,ORD50683,Pasta,4,14.3
ITEM72549,ORD49642,Biryani,3,10.95
ITEM72550,ORD50002,Biryani,4,5.43
ITEM72551,ORD38332,Biryani,2,9.63
ITEM72552,ORD54842,Tacos,5,6.76
ITEM72553,ORD10564,Biryani,3,9.98
ITEM72554,ORD53362,Burger,5,12.15
ITEM72555,ORD51064,Salad,4,6.05
ITEM72556,ORD20788,Tacos,2,8.91
ITEM72557,ORD45592,Pasta,4,4.73
ITEM72558,ORD45223,Pasta,1,13.41
ITEM72559,ORD25207,Burger,2,4.82
ITEM72560,ORD57814,Salad,4,5.35
ITEM72561,ORD58449,Pizza,4,11.48
ITEM72562,ORD33363,Pizza,4,8.62
ITEM72563,ORD35307,Tacos,3,3.96
ITEM72564,ORD32538,Salad,4,3.52
ITEM72565,ORD31037,Salad,2,11.06
ITEM72566,ORD46106,Sushi,1,5.99
ITEM72567,ORD40057,Burger,2,7.93
ITEM72568,ORD42083,Salad,2,3.74
ITEM72569,ORD58870,Sushi,3,11.59
ITEM72570,ORD50894,Sushi,2,2.87
ITEM72571,ORD19572,Tacos,4,8.14
ITEM72572,ORD27884,Sushi,4,14.03
ITEM72573,ORD46831,Sushi,3,14.25
ITEM72574,ORD11081,Burger,1,6.17
ITEM72575,ORD43647,Pizza,3,2.77
ITEM72576,ORD16533,Tacos,2,10.75
ITEM72577,ORD12878,Biryani,5,14.4
ITEM72578,ORD24528,Pizza,1,5.3
ITEM72579,ORD30808,Biryani,2,7.29
ITEM72580,ORD16261,Biryani,2,4.6
ITEM72581,ORD15693,Salad,5,4.3
ITEM72582,ORD32905,Tacos,2,14.3
ITEM72583,ORD25742,Salad,4,4.87
ITEM72584,ORD39201,Pizza,3,6.62
ITEM72585,ORD19423,Pizza,2,3.67
ITEM72586,ORD25016,Pasta,1,3.96
ITEM72587,ORD51687,Biryani,3,14.18
ITEM72588,ORD23129,Sushi,2,14.68
ITEM72589,ORD35049,Pasta,3,9.22
ITEM72590,ORD53486,Tacos,5,11.73
ITEM72591,ORD20318,Sushi,4,7.02
ITEM72592,ORD52071,Tacos,1,12.67
ITEM72593,ORD18252,Salad,4,6.28
ITEM72594,ORD56281,Pasta,2,11.96
ITEM72595,ORD17575,Sushi,1,8.77
ITEM72596,ORD18581,Salad,4,4.31
ITEM72597,ORD57600,Burger,2,10.82
ITEM72598,ORD32342,Burger,1,3.73
ITEM72599,ORD28582,Biryani,4,9.77
ITEM72600,ORD50502,Salad,3,3.4
ITEM72601,ORD39082,Tacos,4,12.61
ITEM72602,ORD29750,Sushi,5,8.72
ITEM72603,ORD20272,Pasta,4,3.72
ITEM72604,ORD27618,Burger,3,11.26
ITEM72605,ORD50112,Tacos,4,14.05
ITEM72606,ORD21820,Salad,1,10.48
ITEM72607,ORD14705,Biryani,4,9.87
ITEM72608,ORD47617,Biryani,1,6.47
ITEM72609,ORD36676,Sushi,3,11.3
ITEM72610,ORD42560,Pizza,4,13.93
ITEM72611,ORD27881,Sushi,2,11.27
ITEM72612,ORD26180,Salad,3,7.13
ITEM72613,ORD30661,Tacos,4,5.27
ITEM72614,ORD21868,Tacos,1,10.29
ITEM72615,ORD41485,Burger,1,4.5
ITEM72616,ORD20873,Tacos,5,5.93
ITEM72617,ORD16305,Tacos,3,8.64
ITEM72618,ORD23938,Salad,5,14.37
ITEM72619,ORD24794,Burger,5,7.79
ITEM72620,ORD18064,Salad,1,14.4
ITEM72621,ORD27946,Salad,5,3.62
ITEM72622,ORD10008,Pizza,2,6.58
ITEM72623,ORD30532,Pasta,5,4.98
ITEM72624,ORD21260,Biryani,1,5.73
ITEM72625,ORD36603,Pizza,1,9.58
ITEM72626,ORD50951,Pizza,4,5.05
ITEM72627,ORD30508,Pizza,1,3.71
ITEM72628,ORD21814,Tacos,1,10.15
ITEM72629,ORD42150,Burger,4,13.65
ITEM72630,ORD42662,Pizza,1,6.65
ITEM72631,ORD45433,Burger,2,5.72
ITEM72632,ORD18145,Pasta,2,13.91
ITEM72633,ORD56228,Burger,4,9.97
ITEM72634,ORD40461,Sushi,1,12.41
ITEM72635,ORD47098,Pizza,2,3.01
ITEM72636,ORD42697,Salad,5,8.33
ITEM72637,ORD42956,Biryani,2,12.52
ITEM72638,ORD45393,Biryani,3,12.22
ITEM72639,ORD14566,Sushi,1,9.82
ITEM72640,ORD21863,Pizza,2,14.09
ITEM72641,ORD38454,Tacos,3,8.82
ITEM72642,ORD40396,Tacos,2,7.12
ITEM72643,ORD58602,Pizza,4,8.52
ITEM72644,ORD50816,Pasta,5,14.02
ITEM72645,ORD13052,Pizza,3,6.65
ITEM72646,ORD52223,Biryani,4,7.01
ITEM72647,ORD16930,Sushi,2,8.55
ITEM72648,ORD53729,Pasta,2,4.35
ITEM72649,ORD53626,Tacos,5,12.35
ITEM72650,ORD13685,Pasta,5,4.16
ITEM72651,ORD50745,Pizza,1,6.04
ITEM72652,ORD14253,Pizza,4,7.18
ITEM72653,ORD46297,Sushi,3,9.99
ITEM72654,ORD28811,Pasta,2,3.67
ITEM72655,ORD52030,Biryani,3,8.89
ITEM72656,ORD37018,Burger,4,3.74
ITEM72657,ORD23209,Pizza,5,11.13
ITEM72658,ORD20553,Tacos,2,7.23
ITEM72659,ORD47718,Sushi,2,8.55
ITEM72660,ORD19490,Tacos,4,2.79
ITEM72661,ORD48777,Pizza,1,6.9
ITEM72662,ORD52129,Biryani,1,7.74
ITEM72663,ORD33455,Pasta,1,2.91
ITEM72664,ORD16654,Tacos,1,7.0
ITEM72665,ORD31878,Pizza,1,10.24
ITEM72666,ORD53734,Biryani,5,14.0
ITEM72667,ORD21984,Pizza,5,11.34
ITEM72668,ORD57731,Pizza,4,12.53
ITEM72669,ORD28104,Biryani,4,11.61
ITEM72670,ORD29775,Burger,5,6.28
ITEM72671,ORD26639,Burger,1,10.59
ITEM72672,ORD53195,Tacos,4,3.26
ITEM72673,ORD38836,Pasta,5,6.4
ITEM72674,ORD51754,Pizza,2,7.47
ITEM72675,ORD15457,Pizza,4,2.73
ITEM72676,ORD30110,Tacos,5,7.41
ITEM72677,ORD36627,Burger,1,4.53
ITEM72678,ORD58630,Tacos,4,4.2
ITEM72679,ORD26238,Burger,5,2.6
ITEM72680,ORD10873,Salad,2,4.78
ITEM72681,ORD47662,Biryani,4,7.87
ITEM72682,ORD20646,Tacos,1,10.53
ITEM72683,ORD27437,Tacos,5,13.21
ITEM72684,ORD11340,Pizza,2,4.08
ITEM72685,ORD39030,Burger,5,8.87
ITEM72686,ORD25541,Pizza,1,6.53
ITEM72687,ORD39952,Biryani,5,7.96
ITEM72688,ORD54824,Sushi,1,5.53
ITEM72689,ORD52095,Biryani,4,4.75
ITEM72690,ORD56109,Pizza,4,4.23
ITEM72691,ORD51867,Salad,3,5.03
ITEM72692,ORD54981,Sushi,4,10.25
ITEM72693,ORD58681,Pasta,2,10.51
ITEM72694,ORD34440,Biryani,1,14.77
ITEM72695,ORD21315,Tacos,4,14.81
ITEM72696,ORD46304,Tacos,1,6.3
ITEM72697,ORD55451,Biryani,5,13.73
ITEM72698,ORD12623,Biryani,3,13.1
ITEM72699,ORD42128,Sushi,3,8.1
ITEM72700,ORD54477,Pizza,5,12.2
ITEM72701,ORD51459,Tacos,3,3.97
ITEM72702,ORD52242,Biryani,4,3.95
ITEM72703,ORD54332,Salad,2,2.51
ITEM72704,ORD12022,Tacos,3,14.47
ITEM72705,ORD29401,Biryani,1,8.69
ITEM72706,ORD38515,Biryani,4,3.1
ITEM72707,ORD54276,Pizza,4,11.8
ITEM72708,ORD40668,Pizza,2,5.59
ITEM72709,ORD14030,Burger,5,9.34
ITEM72710,ORD20640,Pizza,3,7.27
ITEM72711,ORD30809,Sushi,2,13.26
ITEM72712,ORD15902,Sushi,3,14.51
ITEM72713,ORD52511,Pasta,5,9.03
ITEM72714,ORD25210,Salad,3,6.29
ITEM72715,ORD10785,Sushi,5,9.95
ITEM72716,ORD32693,Pasta,1,10.56
ITEM72717,ORD53251,Pizza,5,13.8
ITEM72718,ORD32933,Burger,1,14.42
ITEM72719,ORD10360,Biryani,3,4.81
ITEM72720,ORD56036,Tacos,5,11.77
ITEM72721,ORD55645,Sushi,5,7.89
ITEM72722,ORD22472,Pasta,1,3.83
ITEM72723,ORD24254,Pizza,3,4.74
ITEM72724,ORD12884,Tacos,3,11.76
ITEM72725,ORD20696,Biryani,3,12.33
ITEM72726,ORD49848,Pasta,3,6.86
ITEM72727,ORD35145,Sushi,5,10.34
ITEM72728,ORD20536,Tacos,4,5.82
ITEM72729,ORD36795,Sushi,2,10.1
ITEM72730,ORD21600,Pizza,4,7.02
ITEM72731,ORD49655,Burger,1,14.02
ITEM72732,ORD21243,Sushi,3,9.47
ITEM72733,ORD24425,Sushi,5,6.18
ITEM72734,ORD31421,Burger,1,12.45
ITEM72735,ORD15844,Pizza,4,14.83
ITEM72736,ORD55160,Biryani,4,11.96
ITEM72737,ORD55039,Tacos,5,8.91
ITEM72738,ORD55153,Burger,5,11.5
ITEM72739,ORD49271,Pizza,2,12.93
ITEM72740,ORD24041,Burger,3,6.28
ITEM72741,ORD55978,Salad,1,4.92
ITEM72742,ORD25133,Salad,1,5.78
ITEM72743,ORD45347,Pizza,2,13.26
ITEM72744,ORD18843,Pasta,5,13.19
ITEM72745,ORD12830,Biryani,3,13.08
ITEM72746,ORD11994,Pasta,4,8.6
ITEM72747,ORD16126,Burger,5,11.67
ITEM72748,ORD12271,Sushi,1,2.55
ITEM72749,ORD20357,Biryani,4,6.51
ITEM72750,ORD57351,Biryani,1,11.36
ITEM72751,ORD29694,Sushi,2,11.43
ITEM72752,ORD17909,Burger,1,9.72
ITEM72753,ORD54605,Burger,3,8.87
ITEM72754,ORD20701,Burger,4,13.12
ITEM72755,ORD29406,Sushi,4,5.73
ITEM72756,ORD10507,Biryani,4,7.99
ITEM72757,ORD28879,Pasta,4,11.03
ITEM72758,ORD27947,Sushi,3,2.57
ITEM72759,ORD11686,Pizza,2,9.43
ITEM72760,ORD21799,Pasta,4,5.75
ITEM72761,ORD38998,Salad,2,8.79
ITEM72762,ORD23324,Pizza,5,9.55
ITEM72763,ORD21220,Salad,5,7.53
ITEM72764,ORD57023,Biryani,3,10.58
ITEM72765,ORD52103,Pasta,4,7.73
ITEM72766,ORD23482,Pasta,2,5.9
ITEM72767,ORD38514,Pasta,3,9.54
