payment_id,order_id,payment_method,amount,payment_date
PAY69105,ORD10996,Cash,15.73,2024-12-04 00:06:47
PAY69106,ORD41804,Net Banking,27.15,2024-07-22 20:11:25
PAY69107,ORD23697,Debit Card,25.75,2024-07-24 14:38:13
PAY69108,ORD27686,Net Banking,19.93,2025-03-26 08:39:14
PAY69109,ORD25134,Credit Card,20.68,2024-11-04 19:25:53
PAY69110,ORD32356,UPI,40.7,2025-05-18 16:38:33
PAY69111,ORD11668,Debit Card,30.36,2025-03-11 03:36:41
PAY69112,ORD36924,UPI,20.6,2024-09-07 23:52:20
PAY69113,ORD41230,UPI,33.82,2025-01-15 19:10:19
PAY69114,ORD55058,Debit Card,39.57,2024-12-24 04:26:32
PAY69115,ORD53523,Debit Card,35.4,2025-02-28 03:08:06
PAY69116,ORD24026,Credit Card,31.34,2025-06-22 13:47:18
PAY69117,ORD18434,Debit Card,10.49,2024-08-01 18:07:20
PAY69118,ORD26258,Net Banking,42.36,2025-04-07 01:59:47
PAY69119,ORD36344,Credit Card,6.97,2025-03-30 16:35:26
PAY69120,ORD48180,Credit Card,22.32,2024-12-10 19:27:08
PAY69121,ORD45092,Debit Card,49.19,2025-02-27 06:50:54
PAY69122,ORD27083,Debit Card,43.7,2025-03-27 08:06:03
PAY69123,ORD48170,Cash,24.29,2025-04-03 11:56:10
PAY69124,ORD10395,Cash,19.5,2025-02-01 13:11:05
PAY69125,ORD40469,Debit Card,15.43,2025-01-23 23:08:55
PAY69126,ORD11027,Net Banking,12.58,2025-05-17 17:50:45
PAY69127,ORD25884,Debit Card,26.06,2024-11-13 16:46:45
PAY69128,ORD48842,Cash,38.53,2025-01-08 17:41:50
PAY69129,ORD56244,Cash,12.98,2024-12-29 01:17:24
PAY69130,ORD31563,UPI,33.23,2025-02-22 04:50:41
PAY69131,ORD41773,Debit Card,25.61,2025-01-27 16:39:35
PAY69132,ORD36320,Debit Card,41.99,2025-03-04 04:22:01
PAY69133,ORD44488,Cash,36.74,2024-10-08 08:58:39
PAY69134,ORD12077,Credit Card,19.44,2024-10-13 07:38:31
PAY69135,ORD30057,Credit Card,35.5,2025-04-19 21:17:06
PAY69136,ORD36693,Cash,46.44,2025-03-11 18:28:04
PAY69137,ORD42484,Cash,39.43,2025-02-12 02:47:20
PAY69138,ORD32627,Cash,7.07,2024-11-05 13:48:14
PAY69139,ORD43471,Net Banking,23.21,2025-03-13 04:45:44
PAY69140,ORD22631,Net Banking,22.07,2025-02-03 03:53:11
PAY69141,ORD23022,Debit Card,36.5,2025-05-31 02:53:57
PAY69142,ORD39920,Credit Card,37.29,2025-01-04 17:00:21
PAY69143,ORD55479,UPI,8.62,2024-12-14 23:16:05
PAY69144,ORD10652,Debit Card,19.17,2025-04-14 11:17:19
PAY69145,ORD48621,UPI,36.78,2025-04-07 04:55:29
PAY69146,ORD50556,Net Banking,36.55,2024-07-20 14:59:16
PAY69147,ORD10041,Credit Card,13.97,2024-08-11 08:48:43
PAY69148,ORD37835,UPI,9.88,2024-11-30 11:01:45
PAY69149,ORD17686,Net Banking,41.62,2025-04-06 04:11:20
PAY69150,ORD44043,Net Banking,45.42,2024-09-10 04:09:09
PAY69151,ORD48126,Cash,23.96,2024-12-06 15:21:02
PAY69152,ORD43621,Net Banking,13.68,2024-07-17 14:19:17
PAY69153,ORD26898,Debit Card,19.29,2024-09-25 18:30:21
PAY69154,ORD21228,Cash,45.64,2025-03-11 09:25:53
PAY69155,ORD38780,UPI,9.05,2024-08-31 19:47:18
PAY69156,ORD20469,Cash,11.97,2025-05-12 01:10:47
PAY69157,ORD52824,UPI,19.4,2024-07-19 12:10:30
PAY69158,ORD31225,Credit Card,7.26,2024-07-28 10:39:22
PAY69159,ORD16119,Net Banking,18.48,2024-10-08 21:33:50
PAY69160,ORD49224,Cash,27.06,2025-03-24 08:22:14
PAY69161,ORD19494,Cash,24.84,2025-02-04 05:43:22
PAY69162,ORD57270,Net Banking,42.38,2025-05-14 08:09:04
PAY69163,ORD13475,UPI,44.14,2025-05-18 02:14:39
PAY69164,ORD11713,UPI,29.46,2025-01-16 05:14:12
PAY69165,ORD31365,Cash,29.89,2025-04-08 22:12:21
PAY69166,ORD38740,Credit Card,34.1,2025-03-03 04:35:14
PAY69167,ORD31314,Net Banking,44.9,2025-02-26 09:12:15
PAY69168,ORD36475,Net Banking,26.05,2025-05-30 07:05:09
PAY69169,ORD16009,Debit Card,21.99,2025-03-06 06:14:32
PAY69170,ORD37460,UPI,34.84,2024-07-05 14:58:14
PAY69171,ORD43551,Net Banking,25.18,2024-07-15 22:02:38
PAY69172,ORD15597,Cash,8.95,2024-07-28 21:16:36
PAY69173,ORD17512,UPI,14.13,2024-12-22 07:39:54
PAY69174,ORD54041,Net Banking,13.53,2024-11-15 07:01:54
PAY69175,ORD21519,UPI,30.98,2025-06-23 06:29:04
PAY69176,ORD52654,Net Banking,16.63,2024-12-31 06:10:23
PAY69177,ORD27163,Debit Card,6.89,2025-02-03 08:29:32
PAY69178,ORD28756,Credit Card,7.69,2025-06-11 11:56:13
PAY69179,ORD22294,Debit Card,35.66,2024-11-30 10:11:29
PAY69180,ORD44251,Cash,16.93,2025-05-06 15:54:16
PAY69181,ORD37334,Credit Card,44.01,2024-07-19 15:47:11
PAY69182,ORD12546,Credit Card,11.68,2025-01-08 20:07:09
PAY69183,ORD37988,Credit Card,35.88,2024-08-21 20:34:08
PAY69184,ORD28311,Cash,46.57,2025-03-01 02:46:57
PAY69185,ORD43290,Debit Card,28.82,2024-10-31 06:13:31
PAY69186,ORD49165,Credit Card,46.98,2025-01-15 14:56:06
PAY69187,ORD16758,Debit Card,26.05,2025-04-06 08:47:20
PAY69188,ORD11968,Net Banking,22.87,2025-03-09 02:57:50
PAY69189,ORD13306,Debit Card,22.11,2024-08-15 07:38:03
PAY69190,ORD31347,Credit Card,20.93,2024-11-10 03:46:47
PAY69191,ORD28221,Cash,19.92,2024-08-14 18:04:47
PAY69192,ORD43849,Cash,16.17,2024-11-02 18:47:08
PAY69193,ORD13547,Debit Card,37.54,2025-05-22 19:31:07
PAY69194,ORD54003,UPI,49.33,2025-01-17 05:03:55
PAY69195,ORD24435,UPI,47.04,2025-02-13 00:34:55
PAY69196,ORD11136,Credit Card,39.48,2025-02-02 20:14:22
PAY69197,ORD19796,Cash,28.47,2025-06-26 12:25:12
PAY69198,ORD46910,Debit Card,26.37,2025-06-23 00:24:32
PAY69199,ORD38791,Net Banking,22.93,2024-08-16 23:35:18
PAY69200,ORD15814,Net Banking,44.68,2024-09-08 17:42:20
PAY69201,ORD56069,Credit Card,45.62,2025-03-20 04:32:27
PAY69202,ORD15261,UPI,5.7,2024-07-11 06:33:13
PAY69203,ORD21494,Cash,23.64,2024-07-27 17:34:30
PAY69204,ORD18890,Net Banking,29.55,2025-06-12 08:50:42
PAY69205,ORD57210,UPI,18.63,2025-02-28 11:44:49
PAY69206,ORD22465,Credit Card,23.17,2024-11-01 14:16:07
PAY69207,ORD30962,Debit Card,41.41,2024-09-10 20:51:48
PAY69208,ORD36703,Cash,38.44,2024-07-19 22:25:30
PAY69209,ORD50899,Credit Card,19.99,2025-06-07 01:38:24
PAY69210,ORD16224,Debit Card,47.89,2025-04-17 05:11:46
PAY69211,ORD36387,UPI,44.43,2024-07-28 19:59:52
PAY69212,ORD48048,Credit Card,15.47,2025-04-16 11:35:42
PAY69213,ORD32605,Net Banking,5.08,2024-07-26 02:11:13
PAY69214,ORD43731,Cash,15.53,2024-08-17 21:45:09
PAY69215,ORD52188,Net Banking,42.59,2024-10-16 18:33:01
PAY69216,ORD51341,Debit Card,24.58,2025-01-15 05:49:52
PAY69217,ORD31527,Credit Card,21.91,2024-09-19 00:23:19
PAY69218,ORD21505,Net Banking,36.19,2025-02-05 20:43:13
PAY69219,ORD34855,UPI,6.63,2024-10-24 17:49:07
PAY69220,ORD42863,Debit Card,6.38,2024-10-11 09:39:05
PAY69221,ORD10388,UPI,11.42,2025-04-13 10:51:09
PAY69222,ORD13304,UPI,27.82,2025-02-20 21:05:42
PAY69223,ORD37848,Credit Card,10.58,2024-12-24 05:19:19
PAY69224,ORD36885,Credit Card,15.57,2024-06-30 13:56:41
PAY69225,ORD38697,Credit Card,9.09,2024-08-21 08:46:19
PAY69226,ORD21923,Credit Card,23.66,2024-10-03 10:14:01
PAY69227,ORD34162,Credit Card,32.97,2024-08-08 01:26:21
PAY69228,ORD55617,Credit Card,34.02,2024-07-28 22:52:27
PAY69229,ORD21888,UPI,47.14,2024-10-29 01:15:48
PAY69230,ORD48826,UPI,45.62,2025-01-29 21:52:09
PAY69231,ORD53348,Credit Card,27.65,2025-03-10 13:34:07
PAY69232,ORD17110,UPI,36.61,2024-09-19 19:56:44
PAY69233,ORD53026,Cash,46.25,2024-11-04 19:09:16
PAY69234,ORD12728,Debit Card,29.5,2025-04-08 09:06:10
PAY69235,ORD11631,Credit Card,6.86,2024-10-06 18:30:39
PAY69236,ORD22186,Cash,8.39,2025-01-27 21:52:15
PAY69237,ORD47529,Credit Card,16.3,2024-11-08 12:56:02
PAY69238,ORD32175,Cash,5.3,2024-06-29 02:17:51
PAY69239,ORD48574,Debit Card,32.17,2024-12-21 06:44:36
PAY69240,ORD37197,Net Banking,17.63,2024-11-13 22:09:25
PAY69241,ORD17158,Net Banking,18.34,2024-11-18 21:42:46
PAY69242,ORD30061,Credit Card,25.66,2024-10-23 16:39:45
PAY69243,ORD32424,Credit Card,48.18,2024-10-22 04:27:55
PAY69244,ORD40213,Credit Card,44.31,2024-12-23 18:56:55
PAY69245,ORD29326,Cash,24.53,2025-04-26 08:11:31
PAY69246,ORD26635,Debit Card,32.86,2025-06-28 09:09:14
PAY69247,ORD42416,Credit Card,46.29,2024-12-25 21:31:41
PAY69248,ORD12601,Credit Card,12.94,2024-11-08 21:11:19
PAY69249,ORD58546,UPI,13.43,2024-06-29 05:51:47
PAY69250,ORD31850,Net Banking,5.43,2024-08-12 02:22:04
PAY69251,ORD22858,UPI,47.81,2025-06-25 20:30:39
PAY69252,ORD47861,Net Banking,24.68,2025-01-17 22:36:40
PAY69253,ORD12358,Cash,13.43,2025-05-10 22:02:53
PAY69254,ORD16788,Debit Card,20.86,2025-06-18 14:02:24
PAY69255,ORD46627,Net Banking,5.19,2024-09-29 10:40:27
PAY69256,ORD14516,Credit Card,35.21,2025-04-15 00:17:11
PAY69257,ORD17222,Net Banking,41.62,2024-07-04 19:25:47
PAY69258,ORD44914,Cash,14.39,2024-08-24 22:40:42
PAY69259,ORD21260,Credit Card,11.63,2025-03-21 05:56:15
PAY69260,ORD23159,Credit Card,8.72,2025-02-27 04:45:56
PAY69261,ORD22233,Net Banking,41.79,2024-12-10 07:15:58
PAY69262,ORD36784,Cash,27.3,2024-12-05 14:23:49
PAY69263,ORD12834,Cash,16.52,2025-05-29 22:27:40
PAY69264,ORD43472,Cash,20.59,2025-03-21 22:25:53
PAY69265,ORD21101,Cash,43.71,2025-01-22 08:33:34
PAY69266,ORD38328,Cash,41.62,2024-12-22 02:42:57
PAY69267,ORD36067,Debit Card,42.8,2025-05-14 10:39:58
PAY69268,ORD51499,Net Banking,48.07,2025-02-11 07:53:41
PAY69269,ORD57756,Debit Card,5.15,2024-11-10 00:08:52
PAY69270,ORD50514,Net Banking,43.39,2024-11-09 07:15:36
PAY69271,ORD30678,Credit Card,25.29,2025-01-02 11:33:07
PAY69272,ORD22555,Cash,42.27,2024-10-15 06:11:49
PAY69273,ORD42149,Net Banking,39.34,2024-10-26 22:47:08
PAY69274,ORD31369,Credit Card,33.72,2024-11-28 21:42:44
PAY69275,ORD12791,Credit Card,32.98,2024-09-01 18:52:20
PAY69276,ORD53853,Net Banking,25.35,2025-06-14 03:36:03
PAY69277,ORD24393,Net Banking,5.28,2025-01-23 12:01:02
PAY69278,ORD36758,UPI,41.4,2024-07-07 06:45:58
PAY69279,ORD44250,UPI,41.83,2025-03-20 10:01:32
PAY69280,ORD24584,Debit Card,36.62,2025-05-26 04:16:19
PAY69281,ORD21005,Cash,36.93,2025-03-15 07:47:35
PAY69282,ORD44747,UPI,40.72,2024-09-01 18:21:07
PAY69283,ORD22228,Credit Card,16.48,2024-11-01 22:47:16
PAY69284,ORD16459,Credit Card,20.16,2024-09-03 09:35:32
PAY69285,ORD37629,Debit Card,5.92,2024-12-01 18:33:14
PAY69286,ORD44344,Cash,42.8,2024-12-30 21:54:25
PAY69287,ORD51087,UPI,46.51,2025-06-19 23:03:33
PAY69288,ORD21135,Net Banking,33.44,2024-11-10 04:20:30
PAY69289,ORD28452,Cash,27.24,2025-04-03 21:02:52
PAY69290,ORD33987,Cash,30.46,2025-03-03 12:19:38
PAY69291,ORD44883,Credit Card,33.18,2025-05-05 04:06:59
PAY69292,ORD31825,Net Banking,14.44,2024-09-18 11:16:45
PAY69293,ORD29848,Debit Card,8.64,2024-08-27 20:05:08
PAY69294,ORD55273,UPI,43.29,2025-05-30 23:05:20
PAY69295,ORD16536,Cash,17.08,2024-10-04 13:10:14
PAY69296,ORD19813,Net Banking,26.59,2025-05-07 19:43:04
PAY69297,ORD10217,Credit Card,29.93,2024-09-09 06:26:23
PAY69298,ORD58357,Cash,45.31,2024-12-22 16:53:48
PAY69299,ORD20170,UPI,22.45,2024-07-09 21:28:37
PAY69300,ORD19908,Net Banking,19.52,2025-04-18 04:24:19
PAY69301,ORD28174,Debit Card,42.71,2024-07-31 02:23:00
PAY69302,ORD44743,UPI,43.06,2024-10-19 06:20:21
PAY69303,ORD28260,Cash,14.59,2024-08-28 17:01:01
PAY69304,ORD38768,Cash,46.79,2025-01-30 11:15:32
PAY69305,ORD56370,Debit Card,36.73,2025-03-23 12:44:51
PAY69306,ORD22587,Cash,15.36,2024-09-26 16:02:29
PAY69307,ORD58316,Cash,15.09,2025-01-03 04:24:30
PAY69308,ORD54148,Credit Card,24.98,2025-01-20 16:26:59
PAY69309,ORD23987,Debit Card,29.52,2024-08-23 06:28:37
PAY69310,ORD14994,Cash,45.61,2024-07-07 23:35:32
PAY69311,ORD47843,Debit Card,33.05,2024-09-13 16:14:13
PAY69312,ORD52317,Cash,17.22,2025-04-04 00:30:36
PAY69313,ORD10996,Net Banking,17.64,2024-08-21 08:46:06
PAY69314,ORD48642,Net Banking,6.85,2025-01-23 21:46:37
PAY69315,ORD53847,Credit Card,33.88,2025-06-28 01:42:47
PAY69316,ORD59695,Cash,23.01,2025-06-25 08:40:16
PAY69317,ORD35867,UPI,15.02,2025-03-03 04:01:45
PAY69318,ORD53741,Credit Card,28.49,2025-05-21 08:28:34
PAY69319,ORD18985,UPI,29.41,2024-09-28 06:46:30
PAY69320,ORD48941,Cash,25.29,2024-08-30 02:15:48
PAY69321,ORD18705,Debit Card,34.36,2024-09-13 06:23:40
PAY69322,ORD58085,Debit Card,38.5,2024-08-10 08:53:35
PAY69323,ORD52446,Debit Card,38.96,2025-06-10 01:11:43
PAY69324,ORD40541,UPI,19.45,2025-06-10 10:05:43
PAY69325,ORD50638,Debit Card,23.87,2024-10-11 10:30:42
PAY69326,ORD17950,UPI,32.49,2024-10-09 05:10:57
PAY69327,ORD43360,Net Banking,48.62,2024-10-26 01:11:51
PAY69328,ORD39130,Cash,48.66,2024-10-04 16:44:46
PAY69329,ORD28599,Debit Card,42.69,2025-03-04 19:26:17
PAY69330,ORD26896,Credit Card,40.31,2025-01-29 21:15:23
PAY69331,ORD49365,Credit Card,41.12,2025-01-06 17:24:16
PAY69332,ORD56642,UPI,21.0,2025-04-16 14:43:40
PAY69333,ORD35575,Cash,25.31,2025-04-05 06:21:52
PAY69334,ORD16567,Net Banking,44.83,2025-02-17 23:36:25
PAY69335,ORD22863,Cash,42.69,2024-07-08 09:54:14
PAY69336,ORD13069,Credit Card,14.01,2024-12-26 23:44:34
PAY69337,ORD24262,Cash,8.46,2024-09-27 22:36:27
PAY69338,ORD27245,Debit Card,39.96,2024-07-12 15:47:45
PAY69339,ORD52233,UPI,10.11,2025-05-12 14:45:15
PAY69340,ORD52783,Debit Card,7.35,2025-03-26 23:32:01
PAY69341,ORD39922,Debit Card,48.37,2024-11-28 07:26:24
PAY69342,ORD56110,Cash,12.42,2024-10-12 04:25:40
PAY69343,ORD14998,UPI,20.62,2024-07-05 03:41:51
PAY69344,ORD46687,Net Banking,8.76,2025-05-20 16:43:49
PAY69345,ORD53556,Credit Card,25.61,2025-06-01 01:12:24
PAY69346,ORD56418,Net Banking,45.53,2025-03-28 16:58:38
PAY69347,ORD23277,UPI,21.19,2025-04-05 14:32:17
PAY69348,ORD50713,UPI,37.13,2024-12-04 21:41:18
PAY69349,ORD37466,Credit Card,26.03,2025-04-03 08:31:57
PAY69350,ORD55693,UPI,38.01,2025-02-01 11:34:27
PAY69351,ORD54636,Credit Card,10.13,2024-07-04 11:19:36
PAY69352,ORD28527,Net Banking,30.59,2024-12-26 10:40:28
PAY69353,ORD45245,Credit Card,24.12,2024-10-02 20:00:26
PAY69354,ORD27219,Credit Card,30.16,2024-08-08 15:13:06
PAY69355,ORD10736,UPI,13.02,2024-07-13 13:41:57
PAY69356,ORD10994,UPI,47.32,2025-02-07 07:09:52
PAY69357,ORD40890,Net Banking,25.89,2025-01-23 13:36:56
PAY69358,ORD33859,Debit Card,38.79,2025-01-13 13:27:51
PAY69359,ORD57141,Cash,46.84,2025-01-07 23:53:56
PAY69360,ORD35951,UPI,13.31,2025-01-16 13:53:39
PAY69361,ORD58565,Cash,15.41,2025-02-23 23:31:04
PAY69362,ORD27908,Cash,46.22,2025-04-19 20:07:43
PAY69363,ORD11000,Net Banking,41.48,2025-06-01 14:15:50
PAY69364,ORD21567,Debit Card,11.65,2024-10-28 04:19:47
PAY69365,ORD10294,Debit Card,28.69,2024-11-21 00:53:02
PAY69366,ORD24945,Cash,9.06,2024-09-29 22:30:51
PAY69367,ORD12944,UPI,7.55,2025-06-23 04:41:03
PAY69368,ORD15652,UPI,46.09,2025-01-15 04:38:42
PAY69369,ORD20930,Credit Card,34.31,2024-07-13 23:19:47
PAY69370,ORD19024,Net Banking,17.67,2025-05-16 03:49:01
PAY69371,ORD42476,Net Banking,42.59,2024-11-13 12:49:30
PAY69372,ORD42281,Cash,18.7,2024-12-11 20:46:46
PAY69373,ORD53371,Debit Card,31.75,2024-08-05 02:30:12
PAY69374,ORD14045,Debit Card,7.0,2024-08-13 03:42:58
PAY69375,ORD17822,Debit Card,25.1,2025-01-09 04:45:32
PAY69376,ORD24518,Net Banking,47.51,2024-07-14 02:51:24
PAY69377,ORD18137,Debit Card,15.24,2024-08-08 09:24:24
PAY69378,ORD14317,Net Banking,46.23,2025-04-16 00:54:49
PAY69379,ORD40400,Debit Card,6.23,2024-11-14 20:23:19
PAY69380,ORD58851,Cash,26.69,2024-08-20 10:23:10
PAY69381,ORD22663,Credit Card,14.15,2025-06-19 16:16:35
PAY69382,ORD19321,Credit Card,15.44,2025-02-22 22:57:58
PAY69383,ORD28230,Net Banking,6.2,2025-06-11 12:14:50
PAY69384,ORD36162,Cash,18.15,2024-12-26 20:05:13
PAY69385,ORD54690,Cash,15.77,2024-09-04 13:06:20
PAY69386,ORD16897,Net Banking,25.77,2025-02-04 03:34:47
PAY69387,ORD45857,UPI,42.32,2024-11-30 08:49:25
PAY69388,ORD56594,Net Banking,29.81,2025-01-03 21:46:56
PAY69389,ORD42015,Debit Card,37.15,2024-07-10 15:53:28
PAY69390,ORD13620,Net Banking,17.09,2024-09-20 10:07:05
PAY69391,ORD33319,Debit Card,11.14,2024-08-07 20:07:23
PAY69392,ORD28367,Net Banking,25.55,2024-11-07 04:25:48
PAY69393,ORD32487,Credit Card,9.9,2025-06-28 14:56:27
PAY69394,ORD43453,Net Banking,29.62,2024-12-05 17:27:37
PAY69395,ORD25253,Net Banking,15.06,2025-06-26 03:17:28
PAY69396,ORD51780,Debit Card,30.0,2025-03-11 23:37:54
PAY69397,ORD46287,Cash,25.64,2025-01-05 22:40:32
PAY69398,ORD50177,Net Banking,15.84,2025-02-07 08:27:33
PAY69399,ORD50309,UPI,15.2,2024-07-12 01:27:44
PAY69400,ORD30352,Cash,10.82,2024-08-01 03:06:11
PAY69401,ORD57283,UPI,9.14,2024-09-20 08:46:22
PAY69402,ORD16351,UPI,16.87,2025-01-09 16:03:04
PAY69403,ORD42168,Debit Card,30.48,2025-02-23 07:01:59
PAY69404,ORD25563,Cash,36.62,2025-04-25 02:10:34
PAY69405,ORD20490,Credit Card,24.23,2024-07-14 22:20:51
PAY69406,ORD59762,Net Banking,25.3,2024-09-30 13:15:24
PAY69407,ORD55734,UPI,6.82,2025-01-19 15:52:49
PAY69408,ORD44938,Debit Card,43.27,2025-06-06 01:15:19
PAY69409,ORD35391,Net Banking,44.24,2025-04-05 13:04:32
PAY69410,ORD58840,Net Banking,45.47,2025-03-20 22:54:07
PAY69411,ORD39237,Cash,18.6,2025-05-20 17:53:29
PAY69412,ORD41767,Debit Card,9.29,2024-08-14 23:36:42
PAY69413,ORD15790,UPI,44.93,2024-08-22 21:10:41
PAY69414,ORD37431,Cash,21.39,2024-11-27 21:50:28
PAY69415,ORD31588,Cash,39.38,2024-10-30 18:23:28
PAY69416,ORD45107,Credit Card,47.02,2024-08-02 17:11:45
PAY69417,ORD13484,Net Banking,9.27,2024-09-21 19:17:05
PAY69418,ORD20233,Net Banking,5.16,2025-06-27 23:07:53
PAY69419,ORD54706,Net Banking,6.23,2024-08-29 03:52:33
PAY69420,ORD58891,Net Banking,48.96,2025-03-08 14:18:07
PAY69421,ORD17713,Net Banking,45.36,2024-09-07 04:05:00
PAY69422,ORD13792,Credit Card,40.52,2024-07-21 15:29:55
PAY69423,ORD39051,UPI,9.54,2024-10-28 08:33:12
PAY69424,ORD13102,Debit Card,47.95,2025-01-06 07:34:54
PAY69425,ORD28964,Cash,17.14,2024-11-30 06:15:04
PAY69426,ORD43526,Debit Card,29.61,2025-02-15 01:54:14
PAY69427,ORD11583,UPI,43.6,2024-08-25 00:54:31
PAY69428,ORD51969,Cash,16.62,2024-11-26 19:24:24
PAY69429,ORD13333,Credit Card,42.22,2024-09-18 04:28:03
PAY69430,ORD38625,Credit Card,21.37,2025-05-03 09:16:28
PAY69431,ORD27341,Credit Card,14.61,2024-12-15 09:08:57
PAY69432,ORD36898,UPI,15.91,2025-06-05 16:30:04
PAY69433,ORD25595,UPI,24.52,2025-01-27 04:13:12
PAY69434,ORD18693,Credit Card,46.19,2025-02-12 09:24:55
PAY69435,ORD20954,UPI,25.76,2025-02-06 07:05:37
PAY69436,ORD43818,Net Banking,10.72,2025-02-28 18:51:40
PAY69437,ORD46866,Credit Card,15.08,2024-09-11 04:21:34
PAY69438,ORD24447,Cash,32.09,2025-06-14 02:43:12
PAY69439,ORD24416,Credit Card,37.53,2024-12-31 01:04:05
PAY69440,ORD29278,UPI,20.54,2024-09-16 17:40:30
PAY69441,ORD13089,Credit Card,47.22,2025-04-29 15:54:45
PAY69442,ORD38619,Debit Card,46.31,2024-09-01 00:13:39
PAY69443,ORD45303,Credit Card,47.59,2025-06-02 00:32:04
PAY69444,ORD55710,Net Banking,23.9,2024-09-06 15:01:33
PAY69445,ORD42136,Net Banking,6.34,2024-07-22 17:44:17
PAY69446,ORD40120,Debit Card,19.7,2024-11-02 12:13:10
PAY69447,ORD49568,Credit Card,37.65,2025-04-22 03:08:14
PAY69448,ORD30831,Net Banking,8.08,2024-07-19 03:21:10
PAY69449,ORD21560,Net Banking,21.74,2024-12-24 23:43:12
PAY69450,ORD28003,Net Banking,43.71,2025-04-23 17:08:37
PAY69451,ORD46782,Net Banking,15.1,2025-05-19 00:06:16
PAY69452,ORD35820,UPI,49.96,2024-08-11 11:15:05
PAY69453,ORD37655,UPI,8.13,2025-02-18 22:59:12
PAY69454,ORD46275,Net Banking,14.61,2024-09-05 06:29:23
PAY69455,ORD42455,Credit Card,35.76,2025-03-09 20:16:19
PAY69456,ORD33027,UPI,33.59,2024-10-25 21:53:09
PAY69457,ORD57936,Credit Card,9.41,2024-08-13 16:32:45
PAY69458,ORD13129,Debit Card,12.59,2024-12-28 05:00:41
PAY69459,ORD56978,Debit Card,7.58,2024-08-09 01:31:27
PAY69460,ORD36493,Cash,27.89,2024-09-28 01:48:21
PAY69461,ORD49463,Net Banking,19.68,2025-04-12 13:02:07
PAY69462,ORD49324,Net Banking,23.0,2025-03-09 09:33:12
PAY69463,ORD32495,Debit Card,49.16,2025-05-31 19:05:16
PAY69464,ORD49873,Net Banking,37.7,2024-10-23 03:30:16
PAY69465,ORD49710,Debit Card,38.21,2024-09-18 07:43:00
PAY69466,ORD37234,Cash,30.7,2024-10-12 04:34:33
PAY69467,ORD43951,UPI,41.61,2024-11-05 14:54:55
PAY69468,ORD48735,Debit Card,28.72,2024-11-24 21:15:24
PAY69469,ORD31370,Credit Card,36.85,2025-02-04 03:00:20
PAY69470,ORD18864,Debit Card,16.51,2024-09-28 16:04:50
PAY69471,ORD45392,Cash,24.15,2024-09-16 20:18:33
PAY69472,ORD47143,UPI,16.3,2024-10-18 06:01:04
PAY69473,ORD21867,Debit Card,35.26,2024-11-23 15:44:36
PAY69474,ORD39394,Cash,21.53,2025-05-25 07:44:20
PAY69475,ORD14514,UPI,15.79,2024-10-04 16:09:37
PAY69476,ORD36237,Debit Card,44.81,2025-03-24 15:27:17
PAY69477,ORD43196,Credit Card,15.57,2024-12-03 17:39:15
PAY69478,ORD34746,UPI,11.45,2025-05-03 00:54:05
PAY69479,ORD29939,Debit Card,35.3,2025-03-12 13:22:33
PAY69480,ORD44993,Credit Card,27.9,2024-12-18 09:58:33
PAY69481,ORD44969,Net Banking,39.08,2025-03-10 08:21:09
PAY69482,ORD20920,Credit Card,29.32,2024-08-24 23:44:44
PAY69483,ORD42630,Credit Card,19.59,2024-09-12 15:21:41
PAY69484,ORD20116,Cash,46.98,2024-12-15 00:46:15
PAY69485,ORD24382,UPI,43.39,2024-08-28 00:45:44
PAY69486,ORD56479,Debit Card,36.14,2024-12-21 13:58:36
PAY69487,ORD29322,Cash,49.25,2024-08-28 09:38:21
PAY69488,ORD36809,UPI,22.62,2025-06-13 02:41:37
PAY69489,ORD11716,UPI,6.86,2025-03-20 22:56:38
PAY69490,ORD39391,Net Banking,8.47,2025-03-12 09:31:22
PAY69491,ORD36693,UPI,22.57,2025-01-17 16:19:25
PAY69492,ORD48325,Cash,15.64,2024-08-18 05:44:20
PAY69493,ORD17923,Net Banking,20.06,2024-12-01 17:17:07
PAY69494,ORD15820,Net Banking,29.81,2024-10-06 02:17:48
PAY69495,ORD39024,Credit Card,47.09,2025-06-20 00:04:49
PAY69496,ORD58804,Debit Card,22.15,2024-09-07 01:21:53
PAY69497,ORD40905,Cash,14.67,2025-04-04 02:20:39
PAY69498,ORD10870,Cash,38.41,2025-05-21 06:01:35
PAY69499,ORD38564,UPI,13.66,2024-08-23 14:55:27
PAY69500,ORD25405,Net Banking,28.52,2025-03-07 12:54:17
PAY69501,ORD56240,UPI,11.15,2025-05-23 02:42:27
PAY69502,ORD57128,UPI,26.59,2024-12-28 00:06:00
PAY69503,ORD38926,Net Banking,30.56,2024-07-08 04:14:38
PAY69504,ORD37008,Net Banking,23.58,2025-04-22 18:13:50
PAY69505,ORD58459,UPI,35.64,2025-05-03 06:03:16
PAY69506,ORD44684,Net Banking,37.2,2025-04-21 12:49:21
PAY69507,ORD10113,Credit Card,36.84,2025-06-11 19:26:11
PAY69508,ORD28119,UPI,18.78,2025-02-01 12:21:32
PAY69509,ORD20537,Debit Card,21.1,2025-03-19 03:27:24
PAY69510,ORD44360,UPI,44.51,2025-02-25 19:51:29
PAY69511,ORD58969,Cash,34.63,2025-01-29 06:53:19
PAY69512,ORD56227,Cash,28.23,2024-12-05 19:11:56
