order_id,customer_id,restaurant_id,order_date,delivery_time_min
ORD57895,CUST10991,REST253,2025-06-17 08:08,53
ORD57896,CUST13960,REST990,2024-08-25 19:57,28
ORD57897,CUST4548,REST2059,2025-05-25 11:48,26
ORD57898,CUST7144,REST372,2024-08-11 02:59,33
ORD57899,CUST16671,REST674,2024-12-26 03:44,39
ORD57900,CUST15553,REST1267,2025-06-19 08:10,31
ORD57901,CUST16761,REST2039,2024-11-19 02:11,42
ORD57902,CUST16714,REST311,2024-11-16 11:57,68
ORD57903,CUST4849,REST1275,2024-10-07 17:37,57
ORD57904,CUST15693,REST455,2024-11-12 22:37,47
ORD57905,CUST15521,REST554,2025-05-08 23:01,22
ORD57906,CUST15819,REST684,2025-02-14 14:35,57
ORD57907,CUST8744,REST1033,2025-01-31 11:12,47
ORD57908,CUST9563,REST1041,2025-06-25 14:26,80
ORD57909,CUST5978,REST869,2025-06-17 02:00,75
ORD57910,CUST11745,REST1572,2025-06-21 17:49,67
ORD57911,CUST14888,REST317,2025-02-06 13:51,71
ORD57912,CUST2984,REST1223,2024-08-30 17:36,50
ORD57913,CUST15747,REST1581,2025-02-09 13:52,84
ORD57914,CUST5205,REST1506,2025-03-18 23:56,41
ORD57915,CUST2848,REST771,2025-01-08 16:45,61
ORD57916,CUST7119,REST1696,2025-06-22 19:46,84
ORD57917,CUST4558,REST845,2025-06-02 13:13,64
ORD57918,CUST4137,REST659,2025-02-08 05:44,35
ORD57919,CUST10010,REST649,2024-08-24 20:57,47
ORD57920,CUST11012,REST1421,2024-11-02 06:35,42
ORD57921,CUST7116,REST1578,2025-01-30 16:08,64
ORD57922,CUST9443,REST1291,2025-04-17 13:32,86
ORD57923,CUST4249,REST1427,2025-01-19 07:54,75
ORD57924,CUST12861,REST2050,2024-10-01 00:17,56
ORD57925,CUST5806,REST573,2024-12-30 21:31,72
ORD57926,CUST11544,REST1705,2025-05-27 04:26,64
ORD57927,CUST19161,REST310,2025-03-13 09:29,84
ORD57928,CUST8972,REST877,2025-06-04 07:33,47
ORD57929,CUST1170,REST1397,2025-02-12 21:05,74
ORD57930,CUST8631,REST128,2025-01-15 15:34,56
ORD57931,CUST1674,REST1338,2024-11-21 04:28,43
ORD57932,CUST3926,REST1586,2025-01-18 20:58,27
ORD57933,CUST9530,REST1487,2024-07-28 21:30,35
ORD57934,CUST11207,REST1328,2024-07-28 20:57,65
ORD57935,CUST10161,REST1326,2025-01-26 08:01,69
ORD57936,CUST2851,REST198,2025-02-16 09:13,23
ORD57937,CUST19584,REST813,2025-02-08 03:18,45
ORD57938,CUST18309,REST1482,2024-10-03 21:52,54
ORD57939,CUST14348,REST525,2024-07-26 12:44,84
ORD57940,CUST14000,REST829,2025-06-10 10:04,65
ORD57941,CUST9034,REST1114,2025-06-25 06:39,79
ORD57942,CUST3726,REST508,2025-03-07 22:46,85
ORD57943,CUST8234,REST1997,2024-07-01 02:22,74
ORD57944,CUST13081,REST1862,2024-10-22 13:43,64
ORD57945,CUST3970,REST687,2024-08-19 06:01,36
ORD57946,CUST16594,REST2059,2025-06-14 16:40,71
ORD57947,CUST17971,REST955,2025-01-31 04:15,56
ORD57948,CUST14916,REST1591,2024-11-15 07:19,35
ORD57949,CUST7629,REST2001,2024-10-06 10:15,33
ORD57950,CUST14215,REST1020,2025-03-27 07:27,34
ORD57951,CUST18418,REST531,2024-11-29 18:40,65
ORD57952,CUST9384,REST1050,2024-07-06 02:55,62
ORD57953,CUST13643,REST1868,2024-08-01 10:27,83
ORD57954,CUST16992,REST1920,2024-09-07 12:02,44
ORD57955,CUST11401,REST447,2024-10-31 15:49,89
ORD57956,CUST12591,REST1549,2025-01-15 00:30,42
ORD57957,CUST1819,REST1399,2024-08-27 15:36,27
ORD57958,CUST14689,REST592,2025-05-28 13:29,67
ORD57959,CUST16633,REST860,2024-12-21 07:15,42
ORD57960,CUST2303,REST750,2024-07-12 22:51,82
ORD57961,CUST20272,REST684,2025-05-28 01:45,72
ORD57962,CUST6155,REST1428,2024-07-24 20:42,45
ORD57963,CUST4660,REST1368,2025-04-03 04:56,27
ORD57964,CUST13204,REST1609,2025-04-18 05:42,37
ORD57965,CUST4381,REST2095,2025-01-28 06:24,39
ORD57966,CUST4129,REST1973,2024-12-14 22:19,42
ORD57967,CUST4912,REST1100,2024-10-08 21:26,44
ORD57968,CUST2334,REST331,2025-06-23 01:48,48
ORD57969,CUST19129,REST120,2025-01-23 15:51,63
ORD57970,CUST13133,REST1884,2025-06-28 23:09,52
ORD57971,CUST19213,REST1791,2025-06-26 08:00,76
ORD57972,CUST16352,REST1050,2025-03-01 14:37,79
ORD57973,CUST4444,REST848,2024-11-19 12:08,84
ORD57974,CUST10973,REST553,2025-02-04 07:58,48
ORD57975,CUST7746,REST188,2024-12-19 20:38,44
ORD57976,CUST8663,REST1096,2025-05-25 04:22,54
ORD57977,CUST18496,REST1012,2025-01-15 11:28,67
ORD57978,CUST19029,REST1573,2024-09-30 03:11,55
ORD57979,CUST12919,REST1596,2025-01-01 04:48,74
ORD57980,CUST4051,REST1204,2024-10-30 17:08,71
ORD57981,CUST20726,REST330,2024-11-04 00:43,46
ORD57982,CUST2652,REST566,2024-11-20 07:27,56
ORD57983,CUST12481,REST615,2025-01-20 00:48,77
ORD57984,CUST6352,REST1416,2025-03-09 13:09,59
ORD57985,CUST1961,REST796,2025-04-21 03:05,88
ORD57986,CUST4238,REST1849,2025-04-29 06:15,60
ORD57987,CUST4088,REST1731,2024-11-30 23:53,73
ORD57988,CUST5998,REST774,2025-04-13 14:33,84
ORD57989,CUST9584,REST867,2025-03-15 13:31,87
ORD57990,CUST20314,REST1682,2025-05-22 07:51,66
ORD57991,CUST20656,REST1582,2024-08-06 23:23,31
ORD57992,CUST10514,REST407,2024-08-24 10:05,82
ORD57993,CUST10484,REST805,2024-11-05 05:34,70
ORD57994,CUST3519,REST1546,2025-04-04 19:04,81
ORD57995,CUST18927,REST507,2025-01-21 10:02,58
ORD57996,CUST3686,REST786,2024-08-31 20:23,23
ORD57997,CUST5511,REST649,2024-10-09 01:06,43
ORD57998,CUST15742,REST702,2024-07-29 10:10,51
ORD57999,CUST1706,REST776,2024-07-10 12:04,76
ORD58000,CUST13587,REST249,2025-01-09 09:48,73
ORD58001,CUST5500,REST899,2024-11-18 00:16,32
ORD58002,CUST10415,REST1135,2025-02-14 02:54,30
ORD58003,CUST15606,REST1264,2025-04-23 07:53,50
ORD58004,CUST11053,REST535,2025-05-10 16:16,88
ORD58005,CUST2403,REST1809,2024-10-04 12:02,74
ORD58006,CUST18984,REST156,2025-01-27 23:49,23
ORD58007,CUST19820,REST257,2024-07-11 21:24,60
ORD58008,CUST18916,REST2036,2025-01-02 23:17,88
ORD58009,CUST12172,REST1439,2025-03-28 07:45,64
ORD58010,CUST14943,REST227,2024-10-11 10:46,38
ORD58011,CUST2614,REST1055,2025-04-16 00:07,64
ORD58012,CUST8471,REST327,2024-08-03 19:52,48
ORD58013,CUST17943,REST246,2024-07-01 01:03,86
ORD58014,CUST18690,REST1117,2024-07-03 11:24,59
ORD58015,CUST7376,REST1650,2025-06-09 01:42,76
ORD58016,CUST12016,REST1884,2024-07-19 10:13,44
ORD58017,CUST13320,REST1048,2025-02-25 09:17,40
ORD58018,CUST10144,REST1092,2025-04-30 01:20,67
ORD58019,CUST6201,REST1220,2025-05-24 19:45,36
ORD58020,CUST9527,REST483,2024-07-03 12:05,45
ORD58021,CUST2363,REST1775,2024-11-15 12:20,64
ORD58022,CUST10012,REST1351,2024-08-28 11:18,55
ORD58023,CUST1888,REST1760,2025-01-02 02:52,63
ORD58024,CUST11670,REST1069,2024-08-04 10:19,78
ORD58025,CUST20147,REST806,2025-06-02 02:23,31
ORD58026,CUST17033,REST447,2024-11-05 16:04,41
ORD58027,CUST7098,REST947,2025-06-02 21:24,49
ORD58028,CUST1616,REST490,2025-01-22 00:30,78
ORD58029,CUST17275,REST180,2025-03-01 13:04,76
ORD58030,CUST16718,REST1864,2025-02-07 08:52,58
ORD58031,CUST5248,REST2018,2025-03-19 09:09,74
ORD58032,CUST11129,REST1913,2024-08-04 07:36,47
ORD58033,CUST8491,REST403,2024-07-30 10:18,65
ORD58034,CUST15361,REST1415,2025-01-01 01:43,21
ORD58035,CUST10646,REST794,2024-07-13 11:24,33
ORD58036,CUST2286,REST915,2024-10-18 12:20,61
ORD58037,CUST10025,REST1351,2024-12-22 22:53,63
ORD58038,CUST3838,REST1939,2024-12-24 13:05,76
ORD58039,CUST8444,REST257,2024-12-26 05:56,58
ORD58040,CUST11837,REST388,2025-05-05 12:12,45
ORD58041,CUST19907,REST1146,2024-07-10 01:59,38
ORD58042,CUST13940,REST1396,2025-02-08 04:11,38
ORD58043,CUST19044,REST437,2024-11-09 13:13,37
ORD58044,CUST8444,REST231,2024-10-04 03:44,88
ORD58045,CUST12585,REST814,2024-09-29 05:06,51
ORD58046,CUST18650,REST430,2025-03-04 04:11,23
ORD58047,CUST19300,REST1958,2024-10-24 09:05,64
ORD58048,CUST17638,REST687,2025-06-07 09:59,47
ORD58049,CUST15563,REST1969,2025-04-23 22:38,41
ORD58050,CUST1361,REST495,2024-12-08 21:00,58
ORD58051,CUST2079,REST973,2024-11-02 00:31,35
ORD58052,CUST6396,REST166,2025-04-07 03:55,73
ORD58053,CUST12952,REST1095,2024-08-07 22:18,46
ORD58054,CUST4543,REST1984,2024-09-19 15:22,31
ORD58055,CUST7408,REST1369,2024-11-09 06:19,86
ORD58056,CUST15085,REST518,2024-11-22 16:46,83
ORD58057,CUST1226,REST504,2024-08-20 02:07,63
ORD58058,CUST2849,REST1106,2025-04-11 12:15,83
ORD58059,CUST16696,REST610,2024-10-31 08:21,58
ORD58060,CUST1731,REST950,2025-01-14 08:38,72
ORD58061,CUST17865,REST1805,2025-06-28 06:39,83
ORD58062,CUST11316,REST194,2025-01-06 23:39,32
ORD58063,CUST4184,REST286,2025-06-02 05:36,22
ORD58064,CUST14718,REST984,2024-11-27 15:08,44
ORD58065,CUST16798,REST1390,2024-09-19 19:55,81
ORD58066,CUST8071,REST594,2025-04-12 00:48,29
ORD58067,CUST4406,REST421,2025-02-26 16:48,64
ORD58068,CUST7989,REST162,2025-02-10 23:06,81
ORD58069,CUST15221,REST1382,2025-02-09 14:18,27
ORD58070,CUST8533,REST1727,2025-05-29 02:37,56
ORD58071,CUST16231,REST873,2025-04-08 05:12,71
ORD58072,CUST20535,REST1110,2024-09-15 04:50,69
ORD58073,CUST4169,REST1095,2024-12-18 05:33,74
ORD58074,CUST9270,REST266,2024-09-02 18:54,34
ORD58075,CUST19306,REST1490,2024-08-30 09:14,25
ORD58076,CUST4319,REST1877,2024-09-30 12:04,75
ORD58077,CUST16325,REST1540,2024-08-29 02:39,27
ORD58078,CUST8299,REST1881,2024-07-17 00:03,82
ORD58079,CUST9815,REST231,2024-09-06 02:04,64
ORD58080,CUST3556,REST1395,2024-11-02 19:15,53
ORD58081,CUST13376,REST546,2025-02-03 14:43,71
ORD58082,CUST7817,REST2033,2024-09-19 06:40,57
ORD58083,CUST8571,REST1774,2024-08-30 00:56,27
ORD58084,CUST8098,REST189,2025-05-26 04:13,90
ORD58085,CUST19806,REST643,2025-01-02 21:00,27
ORD58086,CUST19783,REST202,2024-11-24 03:01,28
ORD58087,CUST19405,REST1074,2024-09-08 05:33,20
ORD58088,CUST19467,REST276,2024-08-27 03:58,71
ORD58089,CUST5326,REST1465,2025-06-11 14:26,46
ORD58090,CUST12388,REST1206,2025-05-28 12:07,21
ORD58091,CUST14945,REST1980,2025-03-13 15:08,64
ORD58092,CUST9894,REST1315,2025-01-24 13:26,46
ORD58093,CUST14367,REST1957,2024-07-23 22:18,41
ORD58094,CUST16035,REST1011,2024-12-15 00:59,26
ORD58095,CUST11964,REST1464,2025-03-02 17:33,74
ORD58096,CUST9891,REST626,2024-11-20 21:50,63
ORD58097,CUST13430,REST1336,2025-02-05 05:59,20
ORD58098,CUST10097,REST1764,2025-02-15 11:18,90
ORD58099,CUST10920,REST596,2024-11-16 21:04,88
ORD58100,CUST1286,REST1792,2024-12-05 00:17,69
ORD58101,CUST12048,REST590,2025-06-10 02:26,36
ORD58102,CUST1822,REST1718,2025-04-06 13:09,73
ORD58103,CUST19971,REST867,2025-04-12 01:20,84
ORD58104,CUST3260,REST266,2024-07-19 05:44,23
ORD58105,CUST16784,REST318,2024-09-05 08:46,83
ORD58106,CUST9424,REST1172,2024-11-04 14:51,55
ORD58107,CUST8371,REST1031,2024-12-10 15:58,62
ORD58108,CUST17551,REST643,2025-01-11 20:17,51
ORD58109,CUST1322,REST1482,2024-07-28 17:53,72
ORD58110,CUST6410,REST1070,2024-09-25 17:00,27
ORD58111,CUST10002,REST586,2024-12-28 16:19,47
ORD58112,CUST6907,REST1480,2024-10-01 09:32,31
ORD58113,CUST13336,REST1753,2025-01-05 10:33,62
ORD58114,CUST6033,REST667,2024-12-18 21:56,78
ORD58115,CUST17811,REST1997,2025-04-02 11:18,53
ORD58116,CUST7451,REST1410,2024-09-05 21:56,88
ORD58117,CUST8592,REST1786,2024-07-26 08:12,45
ORD58118,CUST13801,REST1493,2025-03-23 12:25,71
ORD58119,CUST17129,REST336,2025-06-09 07:46,49
ORD58120,CUST1951,REST382,2025-01-02 15:03,47
ORD58121,CUST3346,REST1110,2024-08-05 02:39,24
ORD58122,CUST13033,REST489,2024-11-17 10:56,73
ORD58123,CUST8464,REST1466,2025-04-28 20:50,59
ORD58124,CUST14282,REST1290,2025-05-05 13:19,35
ORD58125,CUST8061,REST1678,2025-05-28 16:42,42
ORD58126,CUST19807,REST1759,2024-10-28 05:37,59
ORD58127,CUST20081,REST1993,2025-03-07 19:16,71
ORD58128,CUST15375,REST1473,2024-10-08 12:51,21
ORD58129,CUST16008,REST1101,2025-03-06 09:24,33
ORD58130,CUST11236,REST1692,2025-04-02 17:22,83
ORD58131,CUST20189,REST1966,2025-05-21 13:00,41
ORD58132,CUST2916,REST660,2025-01-28 07:32,87
ORD58133,CUST15467,REST1702,2025-05-16 09:39,69
ORD58134,CUST2956,REST1069,2025-05-09 08:45,75
ORD58135,CUST14818,REST650,2024-09-17 09:15,32
ORD58136,CUST10770,REST394,2024-10-03 17:10,29
ORD58137,CUST10816,REST867,2025-01-12 00:28,55
ORD58138,CUST19627,REST364,2025-01-12 09:21,29
ORD58139,CUST2891,REST676,2024-08-16 01:36,89
ORD58140,CUST16255,REST1704,2024-12-11 04:27,22
ORD58141,CUST20462,REST791,2025-03-04 12:49,51
ORD58142,CUST18355,REST1461,2024-12-22 21:48,29
ORD58143,CUST4789,REST1926,2024-11-15 21:25,72
ORD58144,CUST3956,REST1236,2024-11-13 13:12,39
ORD58145,CUST7135,REST1081,2025-06-14 05:47,21
ORD58146,CUST19960,REST1463,2024-12-16 08:03,59
ORD58147,CUST1105,REST1714,2025-02-16 22:48,90
ORD58148,CUST18518,REST1970,2025-03-01 15:45,76
ORD58149,CUST3590,REST554,2025-06-17 04:45,52
ORD58150,CUST8728,REST172,2025-06-03 22:39,57
ORD58151,CUST10837,REST322,2025-01-03 23:39,72
ORD58152,CUST10103,REST505,2024-09-22 21:18,66
ORD58153,CUST8858,REST982,2024-08-27 01:01,74
ORD58154,CUST3745,REST1015,2024-08-09 07:04,31
ORD58155,CUST20314,REST1572,2024-09-20 06:05,66
ORD58156,CUST17191,REST1841,2024-12-10 19:16,46
ORD58157,CUST6287,REST1608,2025-01-23 13:28,20
ORD58158,CUST12364,REST1433,2025-03-08 20:15,86
ORD58159,CUST10242,REST608,2025-04-18 09:49,50
ORD58160,CUST14559,REST622,2025-06-24 04:19,67
ORD58161,CUST10337,REST1727,2025-01-05 08:07,88
ORD58162,CUST4854,REST1616,2025-04-26 16:34,31
ORD58163,CUST16299,REST302,2025-03-23 19:38,80
ORD58164,CUST3030,REST1082,2024-09-21 01:26,56
ORD58165,CUST14589,REST780,2025-01-15 21:13,20
ORD58166,CUST17929,REST557,2024-08-23 11:16,55
ORD58167,CUST1362,REST133,2025-03-23 20:31,43
ORD58168,CUST1884,REST1915,2024-08-29 07:39,26
ORD58169,CUST7332,REST486,2024-08-05 10:53,54
ORD58170,CUST6687,REST1224,2025-05-28 07:58,53
ORD58171,CUST6241,REST1240,2024-11-09 08:52,71
ORD58172,CUST16190,REST555,2024-07-24 00:18,37
ORD58173,CUST17849,REST897,2024-09-07 17:18,48
ORD58174,CUST10313,REST574,2024-09-11 07:51,21
ORD58175,CUST2452,REST316,2024-08-31 20:53,79
ORD58176,CUST18124,REST1211,2024-07-13 06:28,54
ORD58177,CUST16258,REST254,2024-12-29 21:00,51
ORD58178,CUST7124,REST2088,2025-02-27 05:01,57
ORD58179,CUST18606,REST1343,2024-08-03 16:07,39
ORD58180,CUST19445,REST1772,2024-12-05 06:44,41
ORD58181,CUST17207,REST1872,2024-07-14 13:44,33
ORD58182,CUST20942,REST1263,2025-01-18 03:59,85
ORD58183,CUST5060,REST550,2025-01-07 07:30,25
ORD58184,CUST18237,REST1794,2025-03-19 22:11,43
ORD58185,CUST6902,REST1610,2025-03-03 05:58,62
ORD58186,CUST1399,REST933,2024-09-13 08:52,73
ORD58187,CUST9849,REST1194,2024-12-25 00:05,51
ORD58188,CUST9986,REST1098,2025-02-10 11:44,48
ORD58189,CUST3021,REST1255,2024-08-22 19:49,38
ORD58190,CUST6239,REST2085,2025-05-13 22:39,75
ORD58191,CUST14783,REST976,2025-02-03 00:46,50
ORD58192,CUST1583,REST2011,2025-02-12 01:16,32
ORD58193,CUST19252,REST804,2024-11-14 07:21,62
ORD58194,CUST19442,REST1028,2024-12-21 02:21,36
ORD58195,CUST8720,REST1632,2024-08-22 15:18,29
ORD58196,CUST10042,REST513,2025-03-25 11:59,24
ORD58197,CUST5157,REST334,2025-05-09 01:08,20
ORD58198,CUST6945,REST867,2024-08-29 23:13,45
ORD58199,CUST14310,REST1888,2025-06-02 18:43,90
ORD58200,CUST20774,REST871,2025-02-03 07:28,47
ORD58201,CUST14762,REST1736,2025-05-20 21:09,53
ORD58202,CUST8187,REST756,2025-06-09 08:14,25
ORD58203,CUST16053,REST1109,2025-05-24 15:28,79
ORD58204,CUST13988,REST1208,2025-03-27 13:58,29
ORD58205,CUST3232,REST497,2025-02-07 07:09,43
ORD58206,CUST14405,REST1786,2024-07-13 21:26,58
ORD58207,CUST12249,REST2069,2024-11-25 07:29,23
ORD58208,CUST3639,REST760,2024-11-12 18:24,23
ORD58209,CUST18918,REST350,2025-06-07 03:52,35
ORD58210,CUST11020,REST1746,2024-07-21 22:24,45
ORD58211,CUST4676,REST826,2025-04-09 06:06,21
ORD58212,CUST1114,REST1193,2024-09-02 05:55,38
ORD58213,CUST18770,REST1694,2025-01-05 15:32,29
ORD58214,CUST11389,REST736,2024-07-30 23:24,65
ORD58215,CUST13115,REST452,2025-03-21 17:30,82
ORD58216,CUST10303,REST1235,2025-03-20 17:10,41
ORD58217,CUST6579,REST1792,2025-04-15 21:12,90
ORD58218,CUST2016,REST523,2024-09-22 17:46,85
ORD58219,CUST1818,REST335,2025-01-26 12:25,58
ORD58220,CUST6636,REST947,2024-07-11 23:26,85
ORD58221,CUST20835,REST1382,2025-01-16 18:52,58
ORD58222,CUST9960,REST608,2024-08-29 20:58,47
ORD58223,CUST15555,REST330,2024-07-18 00:17,61
ORD58224,CUST12023,REST337,2024-11-14 04:07,52
ORD58225,CUST10482,REST1926,2025-06-12 03:27,87
ORD58226,CUST7888,REST1953,2024-12-12 22:49,66
ORD58227,CUST10798,REST1590,2024-12-29 18:22,63
ORD58228,CUST17107,REST202,2025-03-29 07:09,80
ORD58229,CUST3355,REST318,2024-08-14 17:28,48
ORD58230,CUST1616,REST708,2024-08-28 12:33,71
ORD58231,CUST17130,REST826,2025-05-19 10:28,43
ORD58232,CUST8971,REST1366,2025-04-04 13:02,33
ORD58233,CUST6854,REST137,2025-06-19 04:57,71
ORD58234,CUST17688,REST1843,2025-05-19 08:04,80
ORD58235,CUST11622,REST1526,2025-03-17 02:40,71
ORD58236,CUST11885,REST957,2025-01-31 04:04,44
ORD58237,CUST12195,REST203,2024-08-24 08:27,75
ORD58238,CUST10616,REST1880,2025-02-07 15:09,57
ORD58239,CUST17702,REST245,2024-11-01 09:38,68
ORD58240,CUST19784,REST1798,2025-04-29 15:01,54
ORD58241,CUST12496,REST1283,2024-11-21 01:30,42
ORD58242,CUST11578,REST1614,2024-08-18 23:12,29
ORD58243,CUST5323,REST340,2024-09-05 01:01,45
ORD58244,CUST3979,REST1630,2024-08-18 23:34,60
ORD58245,CUST13652,REST1575,2025-04-06 17:35,85
ORD58246,CUST6051,REST1160,2025-04-24 18:10,56
ORD58247,CUST5951,REST845,2025-05-23 13:12,45
ORD58248,CUST7825,REST114,2025-01-05 15:32,43
ORD58249,CUST12642,REST182,2024-12-09 22:21,27
ORD58250,CUST1092,REST1161,2024-10-26 00:08,32
ORD58251,CUST17191,REST1314,2024-09-16 02:25,35
ORD58252,CUST19241,REST744,2025-02-18 05:20,26
ORD58253,CUST7348,REST1195,2024-11-04 03:28,77
ORD58254,CUST2356,REST489,2024-10-06 20:21,51
ORD58255,CUST17234,REST824,2025-01-07 04:52,89
ORD58256,CUST16822,REST154,2025-01-10 10:46,42
ORD58257,CUST10953,REST1862,2024-07-24 23:01,68
ORD58258,CUST1693,REST1937,2025-03-30 12:43,24
ORD58259,CUST10786,REST1225,2025-02-20 15:08,41
ORD58260,CUST20394,REST610,2025-05-12 22:02,66
ORD58261,CUST8988,REST656,2025-05-25 18:31,55
ORD58262,CUST3043,REST366,2024-07-03 08:34,34
ORD58263,CUST19320,REST160,2025-05-30 03:45,61
ORD58264,CUST19076,REST739,2025-02-18 02:58,43
ORD58265,CUST20705,REST1869,2024-07-25 02:31,70
ORD58266,CUST12647,REST199,2024-10-30 23:01,79
ORD58267,CUST8999,REST325,2025-02-17 08:20,39
ORD58268,CUST1188,REST1293,2025-02-26 12:51,37
ORD58269,CUST6909,REST1809,2024-10-25 11:29,39
ORD58270,CUST3237,REST2008,2025-03-28 08:02,44
ORD58271,CUST13392,REST684,2025-04-11 22:41,66
ORD58272,CUST20784,REST1176,2024-09-05 14:13,40
ORD58273,CUST3477,REST1777,2024-11-15 02:21,27
ORD58274,CUST13915,REST504,2024-08-01 18:59,75
ORD58275,CUST3590,REST344,2024-11-22 03:42,59
ORD58276,CUST10170,REST2071,2024-12-26 13:38,87
ORD58277,CUST10264,REST927,2024-08-13 00:08,55
ORD58278,CUST7816,REST2021,2025-03-11 15:18,64
ORD58279,CUST9614,REST1401,2024-09-03 23:48,74
ORD58280,CUST14216,REST1599,2025-06-08 07:20,83
ORD58281,CUST20174,REST961,2024-07-07 16:30,63
ORD58282,CUST10552,REST894,2025-02-16 04:50,25
ORD58283,CUST17959,REST816,2025-05-13 23:08,85
ORD58284,CUST7073,REST418,2025-02-23 16:32,49
ORD58285,CUST12510,REST1273,2025-06-13 10:46,90
ORD58286,CUST15816,REST1335,2024-08-28 10:56,24
ORD58287,CUST12863,REST565,2025-02-28 20:51,79
ORD58288,CUST14682,REST309,2025-01-31 20:01,59
ORD58289,CUST13682,REST1534,2024-07-24 07:46,86
ORD58290,CUST18352,REST1966,2024-11-08 21:51,36
ORD58291,CUST18795,REST933,2024-09-20 02:28,72
ORD58292,CUST11810,REST529,2025-02-07 21:26,64
ORD58293,CUST2845,REST1084,2025-04-16 11:34,31
ORD58294,CUST9267,REST2001,2025-03-27 09:14,42
ORD58295,CUST3783,REST924,2024-11-27 14:03,27
ORD58296,CUST6943,REST1132,2025-01-06 23:31,20
ORD58297,CUST19692,REST1963,2025-06-28 16:49,58
ORD58298,CUST10113,REST1574,2024-09-05 16:58,23
ORD58299,CUST7487,REST1494,2025-02-18 01:14,83
ORD58300,CUST12606,REST939,2025-06-27 03:23,59
ORD58301,CUST4816,REST1946,2024-06-29 15:25,84
ORD58302,CUST16479,REST1871,2024-09-14 16:19,83
ORD58303,CUST13528,REST1411,2024-07-30 03:42,62
ORD58304,CUST11817,REST1011,2025-01-30 19:42,68
ORD58305,CUST12958,REST2024,2025-01-14 18:26,31
ORD58306,CUST1889,REST343,2024-09-02 13:10,51
ORD58307,CUST19056,REST708,2024-09-20 19:35,43
ORD58308,CUST5386,REST1854,2024-09-11 14:49,52
ORD58309,CUST16551,REST976,2025-02-07 14:50,57
ORD58310,CUST4643,REST320,2024-08-08 06:04,85
ORD58311,CUST18620,REST1357,2025-01-09 13:57,41
ORD58312,CUST17307,REST221,2024-12-03 17:10,33
ORD58313,CUST20617,REST122,2025-03-17 07:37,67
ORD58314,CUST5510,REST278,2024-12-03 04:37,55
ORD58315,CUST17926,REST1240,2025-04-02 13:52,42
ORD58316,CUST20739,REST614,2025-01-01 00:06,57
ORD58317,CUST1814,REST1635,2024-10-30 12:44,69
ORD58318,CUST5590,REST1068,2025-01-31 19:06,22
ORD58319,CUST15401,REST848,2025-04-09 04:38,42
ORD58320,CUST15700,REST637,2024-09-07 19:42,73
ORD58321,CUST19371,REST193,2024-07-29 22:26,28
ORD58322,CUST7651,REST297,2024-09-23 01:48,57
ORD58323,CUST19940,REST1829,2025-01-06 12:09,79
ORD58324,CUST17572,REST546,2025-03-07 19:34,78
ORD58325,CUST2039,REST1162,2025-06-27 17:13,73
ORD58326,CUST3319,REST1394,2025-03-05 20:56,76
ORD58327,CUST15796,REST1052,2025-05-19 01:12,56
ORD58328,CUST16517,REST1256,2025-06-11 12:00,43
ORD58329,CUST6510,REST1941,2025-04-22 10:43,76
ORD58330,CUST15414,REST1127,2025-02-17 10:35,80
ORD58331,CUST14898,REST1289,2024-08-02 02:09,41
ORD58332,CUST20721,REST2031,2024-12-23 11:40,23
ORD58333,CUST18427,REST1266,2025-03-16 06:14,65
ORD58334,CUST18763,REST951,2024-12-14 05:39,26
ORD58335,CUST7253,REST446,2024-12-29 03:48,24
ORD58336,CUST5232,REST358,2025-03-04 05:07,48
ORD58337,CUST4690,REST577,2025-02-04 23:46,22
ORD58338,CUST18024,REST1106,2024-11-05 13:51,26
ORD58339,CUST5912,REST1331,2025-06-28 15:19,55
ORD58340,CUST7251,REST1323,2025-02-22 19:19,32
ORD58341,CUST11000,REST655,2025-03-27 08:34,22
ORD58342,CUST10001,REST562,2025-01-10 01:36,65
ORD58343,CUST12006,REST1564,2025-05-14 06:52,29
ORD58344,CUST7286,REST1199,2024-09-28 09:14,62
ORD58345,CUST19784,REST554,2024-08-14 06:13,36
ORD58346,CUST3183,REST2044,2024-11-15 19:50,66
ORD58347,CUST11149,REST184,2024-10-09 13:48,43
ORD58348,CUST14703,REST1475,2025-05-22 22:19,79
ORD58349,CUST12916,REST1514,2024-10-11 02:48,23
ORD58350,CUST14059,REST1960,2025-03-28 15:22,79
ORD58351,CUST8631,REST340,2025-02-06 01:48,47
ORD58352,CUST19103,REST488,2024-08-03 01:03,48
ORD58353,CUST8616,REST1761,2025-02-05 11:13,83
ORD58354,CUST16839,REST1648,2025-04-28 16:27,56
ORD58355,CUST4956,REST1289,2025-05-12 09:26,79
ORD58356,CUST14729,REST1875,2024-08-25 06:29,84
ORD58357,CUST8671,REST1894,2025-06-12 03:55,34
ORD58358,CUST3790,REST1849,2024-12-28 20:59,90
ORD58359,CUST6455,REST1639,2025-04-16 18:18,85
ORD58360,CUST6561,REST2055,2025-01-21 02:18,70
ORD58361,CUST2986,REST1473,2025-03-07 18:29,39
ORD58362,CUST8405,REST674,2025-04-08 03:48,70
ORD58363,CUST14500,REST299,2024-09-04 06:39,66
ORD58364,CUST2555,REST1527,2024-10-02 12:51,49
ORD58365,CUST19092,REST1767,2024-07-27 13:42,24
ORD58366,CUST18188,REST501,2025-06-25 13:46,83
